Frequency [MHz],|S0-0| [-],|S1-0| [-],Arg(S0-0) [rad],Arg(S1-0) [rad],Delay 0>0 [s],Delay 0>1 [s],|Z0| [Ohm],Arg(Z0) [rad]
3.210200e+03, 6.599710e-01, 7.557769e-01, 1.842794e+00, 1.400873e+00, 1.514452e-10, 2.675217e-10, 3.885311e+01, 1.152989e+00
3.216000e+03, 6.609704e-01, 7.549998e-01, 1.837274e+00, 1.391124e+00, 1.519070e-10, 2.681956e-10, 3.904982e+01, 1.154980e+00
3.221800e+03, 6.619726e-01, 7.542149e-01, 1.831739e+00, 1.381350e+00, 1.522578e-10, 2.688341e-10, 3.924822e+01, 1.156960e+00
3.227600e+03, 6.629753e-01, 7.534222e-01, 1.826190e+00, 1.371553e+00, 1.526309e-10, 2.695161e-10, 3.944819e+01, 1.158925e+00
3.233400e+03, 6.639767e-01, 7.526210e-01, 1.820628e+00, 1.361731e+00, 1.529378e-10, 2.701087e-10, 3.964979e+01, 1.160872e+00
3.239200e+03, 6.649744e-01, 7.518089e-01, 1.815054e+00, 1.351888e+00, 1.531814e-10, 2.707411e-10, 3.985295e+01, 1.162799e+00
3.245000e+03, 6.659659e-01, 7.509860e-01, 1.809472e+00, 1.342021e+00, 1.533032e-10, 2.713069e-10, 4.005761e+01, 1.164702e+00
3.250800e+03, 6.669510e-01, 7.501519e-01, 1.803885e+00, 1.332134e+00, 1.533751e-10, 2.718956e-10, 4.026362e+01, 1.166579e+00
3.256600e+03, 6.679282e-01, 7.493048e-01, 1.798296e+00, 1.322226e+00, 1.533186e-10, 2.723666e-10, 4.047091e+01, 1.168430e+00
3.262400e+03, 6.688964e-01, 7.484458e-01, 1.792709e+00, 1.312300e+00, 1.531846e-10, 2.729243e-10, 4.067933e+01, 1.170252e+00
3.268200e+03, 6.698551e-01, 7.475742e-01, 1.787126e+00, 1.302354e+00, 1.529510e-10, 2.733479e-10, 4.088877e+01, 1.172044e+00
3.274000e+03, 6.708059e-01, 7.466890e-01, 1.781552e+00, 1.292393e+00, 1.525602e-10, 2.738046e-10, 4.109908e+01, 1.173810e+00
3.279800e+03, 6.717486e-01, 7.457912e-01, 1.775993e+00, 1.282414e+00, 1.521493e-10, 2.742229e-10, 4.131005e+01, 1.175547e+00
3.285600e+03, 6.726844e-01, 7.448813e-01, 1.770448e+00, 1.272421e+00, 1.515976e-10, 2.746020e-10, 4.152163e+01, 1.177259e+00
3.291400e+03, 6.736149e-01, 7.439597e-01, 1.764923e+00, 1.262414e+00, 1.509917e-10, 2.749413e-10, 4.173362e+01, 1.178947e+00
3.297200e+03, 6.745423e-01, 7.430268e-01, 1.759421e+00, 1.252394e+00, 1.503373e-10, 2.753221e-10, 4.194593e+01, 1.180615e+00
3.303000e+03, 6.754698e-01, 7.420827e-01, 1.753942e+00, 1.242361e+00, 1.496174e-10, 2.756502e-10, 4.215846e+01, 1.182267e+00
3.308800e+03, 6.763985e-01, 7.411285e-01, 1.748490e+00, 1.232316e+00, 1.488920e-10, 2.759933e-10, 4.237111e+01, 1.183905e+00
3.314600e+03, 6.773324e-01, 7.401661e-01, 1.743064e+00, 1.222258e+00, 1.481908e-10, 2.763532e-10, 4.258386e+01, 1.185535e+00
3.320400e+03, 6.782742e-01, 7.391943e-01, 1.737663e+00, 1.212187e+00, 1.474713e-10, 2.766783e-10, 4.279672e+01, 1.187161e+00
3.326200e+03, 6.792268e-01, 7.382156e-01, 1.732289e+00, 1.202104e+00, 1.468507e-10, 2.770891e-10, 4.300965e+01, 1.188787e+00
3.332000e+03, 6.801927e-01, 7.372292e-01, 1.726937e+00, 1.192006e+00, 1.462067e-10, 2.774615e-10, 4.322280e+01, 1.190416e+00
3.337800e+03, 6.811748e-01, 7.362378e-01, 1.721609e+00, 1.181895e+00, 1.457102e-10, 2.778987e-10, 4.343611e+01, 1.192054e+00
3.343600e+03, 6.821745e-01, 7.352394e-01, 1.716299e+00, 1.171767e+00, 1.452790e-10, 2.783442e-10, 4.364979e+01, 1.193701e+00
3.349400e+03, 6.831953e-01, 7.342359e-01, 1.711005e+00, 1.161624e+00, 1.449530e-10, 2.788602e-10, 4.386395e+01, 1.195365e+00
3.355200e+03, 6.842379e-01, 7.332279e-01, 1.705722e+00, 1.151461e+00, 1.447403e-10, 2.793939e-10, 4.407875e+01, 1.197045e+00
3.361000e+03, 6.853037e-01, 7.322141e-01, 1.700448e+00, 1.141280e+00, 1.446537e-10, 2.799494e-10, 4.429436e+01, 1.198743e+00
3.366800e+03, 6.863935e-01, 7.311956e-01, 1.695176e+00, 1.131078e+00, 1.446793e-10, 2.806083e-10, 4.451098e+01, 1.200462e+00
3.372600e+03, 6.875069e-01, 7.301711e-01, 1.689904e+00, 1.120851e+00, 1.448245e-10, 2.812557e-10, 4.472880e+01, 1.202201e+00
3.378400e+03, 6.886436e-01, 7.291414e-01, 1.684626e+00, 1.110602e+00, 1.450887e-10, 2.819591e-10, 4.494804e+01, 1.203959e+00
3.384200e+03, 6.898034e-01, 7.281035e-01, 1.679339e+00, 1.100327e+00, 1.454475e-10, 2.826873e-10, 4.516888e+01, 1.205736e+00
3.390000e+03, 6.909843e-01, 7.270586e-01, 1.674038e+00, 1.090025e+00, 1.459057e-10, 2.834590e-10, 4.539151e+01, 1.207529e+00
3.395800e+03, 6.921851e-01, 7.260047e-01, 1.668721e+00, 1.079695e+00, 1.464249e-10, 2.842415e-10, 4.561611e+01, 1.209338e+00
3.401600e+03, 6.934020e-01, 7.249416e-01, 1.663385e+00, 1.069336e+00, 1.470141e-10, 2.850728e-10, 4.584282e+01, 1.211156e+00
3.407400e+03, 6.946351e-01, 7.238675e-01, 1.658027e+00, 1.058948e+00, 1.476328e-10, 2.858717e-10, 4.607176e+01, 1.212985e+00
3.413200e+03, 6.958797e-01, 7.227803e-01, 1.652647e+00, 1.048530e+00, 1.482674e-10, 2.866878e-10, 4.630303e+01, 1.214817e+00
3.419000e+03, 6.971331e-01, 7.216799e-01, 1.647244e+00, 1.038082e+00, 1.488956e-10, 2.875092e-10, 4.653670e+01, 1.216648e+00
3.424800e+03, 6.983936e-01, 7.205647e-01, 1.641818e+00, 1.027605e+00, 1.495046e-10, 2.883387e-10, 4.677277e+01, 1.218477e+00
3.430600e+03, 6.996587e-01, 7.194331e-01, 1.636370e+00, 1.017097e+00, 1.500647e-10, 2.890945e-10, 4.701126e+01, 1.220300e+00
3.436400e+03, 7.009237e-01, 7.182834e-01, 1.630901e+00, 1.006561e+00, 1.505616e-10, 2.898550e-10, 4.725212e+01, 1.222111e+00
3.442200e+03, 7.021881e-01, 7.171160e-01, 1.625414e+00, 9.959984e-01, 1.509789e-10, 2.906090e-10, 4.749527e+01, 1.223909e+00
3.448000e+03, 7.034503e-01, 7.159301e-01, 1.619912e+00, 9.854079e-01, 1.513091e-10, 2.912629e-10, 4.774062e+01, 1.225692e+00
3.453800e+03, 7.047078e-01, 7.147233e-01, 1.614398e+00, 9.747935e-01, 1.515350e-10, 2.919567e-10, 4.798804e+01, 1.227456e+00
3.459600e+03, 7.059598e-01, 7.134964e-01, 1.608876e+00, 9.641539e-01, 1.516539e-10, 2.925638e-10, 4.823738e+01, 1.229200e+00
3.465400e+03, 7.072057e-01, 7.122482e-01, 1.603349e+00, 9.534922e-01, 1.516674e-10, 2.931572e-10, 4.848849e+01, 1.230925e+00
3.471200e+03, 7.084447e-01, 7.109798e-01, 1.597822e+00, 9.428088e-01, 1.515763e-10, 2.936651e-10, 4.874120e+01, 1.232628e+00
3.477000e+03, 7.096800e-01, 7.096896e-01, 1.592298e+00, 9.321069e-01, 1.513756e-10, 2.941587e-10, 4.899535e+01, 1.234314e+00
3.482800e+03, 7.109098e-01, 7.083788e-01, 1.586781e+00, 9.213870e-01, 1.510912e-10, 2.946605e-10, 4.925076e+01, 1.235981e+00
3.488600e+03, 7.121371e-01, 7.070474e-01, 1.581275e+00, 9.106489e-01, 1.507234e-10, 2.950673e-10, 4.950729e+01, 1.237634e+00
3.494400e+03, 7.133639e-01, 7.056973e-01, 1.575783e+00, 8.998959e-01, 1.502924e-10, 2.955039e-10, 4.976482e+01, 1.239274e+00
3.500200e+03, 7.145921e-01, 7.043278e-01, 1.570306e+00, 8.891270e-01, 1.498166e-10, 2.958422e-10, 5.002322e+01, 1.240905e+00
3.506000e+03, 7.158247e-01, 7.029406e-01, 1.564846e+00, 8.783458e-01, 1.493154e-10, 2.962396e-10, 5.028243e+01, 1.242530e+00
3.511800e+03, 7.170655e-01, 7.015355e-01, 1.559404e+00, 8.675501e-01, 1.488077e-10, 2.966454e-10, 5.054241e+01, 1.244156e+00
3.517600e+03, 7.183175e-01, 7.001139e-01, 1.553982e+00, 8.567396e-01, 1.483247e-10, 2.970315e-10, 5.080315e+01, 1.245785e+00
3.523400e+03, 7.195826e-01, 6.986779e-01, 1.548576e+00, 8.459150e-01, 1.478763e-10, 2.974150e-10, 5.106469e+01, 1.247422e+00
3.529200e+03, 7.208647e-01, 6.972260e-01, 1.543187e+00, 8.350765e-01, 1.474887e-10, 2.978608e-10, 5.132712e+01, 1.249070e+00
3.535000e+03, 7.221668e-01, 6.957609e-01, 1.537812e+00, 8.242217e-01, 1.471857e-10, 2.982788e-10, 5.159053e+01, 1.250735e+00
3.540800e+03, 7.234919e-01, 6.942831e-01, 1.532449e+00, 8.133517e-01, 1.469733e-10, 2.987787e-10, 5.185511e+01, 1.252419e+00
3.546600e+03, 7.248421e-01, 6.927919e-01, 1.527092e+00, 8.024635e-01, 1.468757e-10, 2.993074e-10, 5.212102e+01, 1.254127e+00
3.552400e+03, 7.262197e-01, 6.912892e-01, 1.521740e+00, 7.915559e-01, 1.469018e-10, 2.999185e-10, 5.238850e+01, 1.255860e+00
3.558200e+03, 7.276248e-01, 6.897743e-01, 1.516387e+00, 7.806262e-01, 1.470573e-10, 3.004728e-10, 5.265780e+01, 1.257619e+00
3.564000e+03, 7.290598e-01, 6.882470e-01, 1.511027e+00, 7.696762e-01, 1.473452e-10, 3.011962e-10, 5.292917e+01, 1.259407e+00
3.569800e+03, 7.305233e-01, 6.867075e-01, 1.505658e+00, 7.586999e-01, 1.477643e-10, 3.018932e-10, 5.320291e+01, 1.261223e+00
3.575600e+03, 7.320156e-01, 6.851550e-01, 1.500273e+00, 7.476981e-01, 1.483084e-10, 3.026218e-10, 5.347929e+01, 1.263065e+00
3.581400e+03, 7.335364e-01, 6.835888e-01, 1.494868e+00, 7.366698e-01, 1.489680e-10, 3.034408e-10, 5.375857e+01, 1.264934e+00
3.587200e+03, 7.350834e-01, 6.820082e-01, 1.489439e+00, 7.256117e-01, 1.497333e-10, 3.042993e-10, 5.404104e+01, 1.266827e+00
3.593000e+03, 7.366552e-01, 6.804113e-01, 1.483983e+00, 7.145223e-01, 1.505889e-10, 3.051665e-10, 5.432692e+01, 1.268741e+00
3.598800e+03, 7.382475e-01, 6.787980e-01, 1.478495e+00, 7.034013e-01, 1.515082e-10, 3.060479e-10, 5.461644e+01, 1.270671e+00
3.604600e+03, 7.398601e-01, 6.771670e-01, 1.472974e+00, 6.922481e-01, 1.524806e-10, 3.069529e-10, 5.490978e+01, 1.272617e+00
3.610400e+03, 7.414877e-01, 6.755155e-01, 1.467417e+00, 6.810620e-01, 1.534726e-10, 3.078737e-10, 5.520710e+01, 1.274571e+00
3.616200e+03, 7.431270e-01, 6.738434e-01, 1.461824e+00, 6.698423e-01, 1.544718e-10, 3.087686e-10, 5.550847e+01, 1.276528e+00
3.622000e+03, 7.447754e-01, 6.721477e-01, 1.456195e+00, 6.585900e-01, 1.554445e-10, 3.096846e-10, 5.581399e+01, 1.278487e+00
3.627800e+03, 7.464297e-01, 6.704284e-01, 1.450530e+00, 6.473044e-01, 1.563803e-10, 3.105165e-10, 5.612364e+01, 1.280442e+00
3.633600e+03, 7.480852e-01, 6.686837e-01, 1.444831e+00, 6.359884e-01, 1.572475e-10, 3.113489e-10, 5.643742e+01, 1.282387e+00
3.639400e+03, 7.497403e-01, 6.669124e-01, 1.439100e+00, 6.246420e-01, 1.580424e-10, 3.121605e-10, 5.675523e+01, 1.284321e+00
3.645200e+03, 7.513922e-01, 6.651128e-01, 1.433341e+00, 6.132661e-01, 1.587015e-10, 3.129442e-10, 5.707699e+01, 1.286240e+00
3.651000e+03, 7.530390e-01, 6.632843e-01, 1.427557e+00, 6.018617e-01, 1.593235e-10, 3.135860e-10, 5.740248e+01, 1.288141e+00
3.656800e+03, 7.546779e-01, 6.614259e-01, 1.421751e+00, 5.904338e-01, 1.597668e-10, 3.142475e-10, 5.773165e+01, 1.290022e+00
3.662600e+03, 7.563095e-01, 6.595385e-01, 1.415929e+00, 5.789819e-01, 1.601214e-10, 3.148026e-10, 5.806421e+01, 1.291884e+00
3.668400e+03, 7.579319e-01, 6.576201e-01, 1.410094e+00, 5.675097e-01, 1.603364e-10, 3.153779e-10, 5.840001e+01, 1.293723e+00
3.674200e+03, 7.595456e-01, 6.556715e-01, 1.404251e+00, 5.560165e-01, 1.604420e-10, 3.157634e-10, 5.873878e+01, 1.295542e+00
3.680000e+03, 7.611524e-01, 6.536931e-01, 1.398404e+00, 5.445093e-01, 1.604441e-10, 3.162018e-10, 5.908036e+01, 1.297343e+00
3.685800e+03, 7.627530e-01, 6.516848e-01, 1.392557e+00, 5.329862e-01, 1.603652e-10, 3.165628e-10, 5.942456e+01, 1.299126e+00
3.691600e+03, 7.643501e-01, 6.496475e-01, 1.386713e+00, 5.214498e-01, 1.601686e-10, 3.168645e-10, 5.977124e+01, 1.300897e+00
3.697400e+03, 7.659463e-01, 6.475826e-01, 1.380876e+00, 5.099025e-01, 1.599653e-10, 3.171407e-10, 6.012018e+01, 1.302658e+00
3.703200e+03, 7.675435e-01, 6.454910e-01, 1.375046e+00, 4.983451e-01, 1.596624e-10, 3.173690e-10, 6.047140e+01, 1.304413e+00
3.709000e+03, 7.691463e-01, 6.433726e-01, 1.369228e+00, 4.867794e-01, 1.593761e-10, 3.175695e-10, 6.082473e+01, 1.306167e+00
3.714800e+03, 7.707579e-01, 6.412304e-01, 1.363420e+00, 4.752064e-01, 1.591309e-10, 3.178315e-10, 6.118024e+01, 1.307925e+00
3.720600e+03, 7.723827e-01, 6.390651e-01, 1.357621e+00, 4.636238e-01, 1.588614e-10, 3.180190e-10, 6.153805e+01, 1.309692e+00
3.726400e+03, 7.740235e-01, 6.368778e-01, 1.351831e+00, 4.520344e-01, 1.586767e-10, 3.182253e-10, 6.189815e+01, 1.311472e+00
3.732200e+03, 7.756831e-01, 6.346695e-01, 1.346049e+00, 4.404375e-01, 1.585921e-10, 3.184874e-10, 6.226078e+01, 1.313269e+00
3.738000e+03, 7.773664e-01, 6.324410e-01, 1.340269e+00, 4.288310e-01, 1.585934e-10, 3.187427e-10, 6.262620e+01, 1.315089e+00
3.743800e+03, 7.790751e-01, 6.301945e-01, 1.334490e+00, 4.172153e-01, 1.587124e-10, 3.190717e-10, 6.299467e+01, 1.316934e+00
3.749600e+03, 7.808113e-01, 6.279294e-01, 1.328706e+00, 4.055875e-01, 1.589379e-10, 3.194293e-10, 6.336651e+01, 1.318807e+00
3.755400e+03, 7.825782e-01, 6.256478e-01, 1.322914e+00, 3.939467e-01, 1.593692e-10, 3.198603e-10, 6.374204e+01, 1.320712e+00
3.761200e+03, 7.843757e-01, 6.233489e-01, 1.317106e+00, 3.822902e-01, 1.599281e-10, 3.203006e-10, 6.412178e+01, 1.322647e+00
3.767000e+03, 7.862041e-01, 6.210338e-01, 1.311278e+00, 3.706177e-01, 1.605794e-10, 3.208566e-10, 6.450612e+01, 1.324614e+00
3.772800e+03, 7.880639e-01, 6.187017e-01, 1.305426e+00, 3.589248e-01, 1.614504e-10, 3.214216e-10, 6.489536e+01, 1.326612e+00
3.778600e+03, 7.899531e-01, 6.163538e-01, 1.299542e+00, 3.472114e-01, 1.624070e-10, 3.220755e-10, 6.529009e+01, 1.328640e+00
3.784400e+03, 7.918693e-01, 6.139871e-01, 1.293624e+00, 3.354742e-01, 1.635310e-10, 3.227689e-10, 6.569062e+01, 1.330692e+00
3.790200e+03, 7.938125e-01, 6.116018e-01, 1.287664e+00, 3.237117e-01, 1.647044e-10, 3.235026e-10, 6.609747e+01, 1.332770e+00
3.796000e+03, 7.957769e-01, 6.091976e-01, 1.281662e+00, 3.119225e-01, 1.660334e-10, 3.242508e-10, 6.651083e+01, 1.334866e+00
3.801800e+03, 7.977605e-01, 6.067726e-01, 1.275611e+00, 3.001060e-01, 1.673847e-10, 3.251180e-10, 6.693121e+01, 1.336977e+00
3.807600e+03, 7.997573e-01, 6.043251e-01, 1.269511e+00, 2.882579e-01, 1.687547e-10, 3.258905e-10, 6.735877e+01, 1.339095e+00
3.813400e+03, 8.017654e-01, 6.018549e-01, 1.263362e+00, 2.763816e-01, 1.701976e-10, 3.267644e-10, 6.779369e+01, 1.341218e+00
3.819200e+03, 8.037781e-01, 5.993585e-01, 1.257159e+00, 2.644735e-01, 1.715465e-10, 3.275612e-10, 6.823626e+01, 1.343337e+00
3.825000e+03, 8.057915e-01, 5.968366e-01, 1.250908e+00, 2.525364e-01, 1.729136e-10, 3.283799e-10, 6.868637e+01, 1.345448e+00
3.830800e+03, 8.078014e-01, 5.942860e-01, 1.244606e+00, 2.405694e-01, 1.742064e-10, 3.291586e-10, 6.914419e+01, 1.347546e+00
3.836600e+03, 8.098027e-01, 5.917060e-01, 1.238258e+00, 2.285740e-01, 1.753967e-10, 3.299339e-10, 6.960967e+01, 1.349624e+00
3.842400e+03, 8.117933e-01, 5.890946e-01, 1.231866e+00, 2.165504e-01, 1.764589e-10, 3.305822e-10, 7.008266e+01, 1.351679e+00
3.848200e+03, 8.137673e-01, 5.864515e-01, 1.225435e+00, 2.045032e-01, 1.774363e-10, 3.311859e-10, 7.056294e+01, 1.353706e+00
3.854000e+03, 8.157246e-01, 5.837745e-01, 1.218969e+00, 1.924340e-01, 1.782400e-10, 3.317275e-10, 7.105043e+01, 1.355704e+00
3.859800e+03, 8.176607e-01, 5.810648e-01, 1.212473e+00, 1.803450e-01, 1.788789e-10, 3.322250e-10, 7.154477e+01, 1.357667e+00
3.865600e+03, 8.195763e-01, 5.783211e-01, 1.205955e+00, 1.682379e-01, 1.794216e-10, 3.325952e-10, 7.204564e+01, 1.359599e+00
3.871400e+03, 8.214698e-01, 5.755425e-01, 1.199416e+00, 1.561173e-01, 1.797721e-10, 3.329009e-10, 7.255290e+01, 1.361496e+00
3.877200e+03, 8.233413e-01, 5.727306e-01, 1.192865e+00, 1.439856e-01, 1.799814e-10, 3.331145e-10, 7.306611e+01, 1.363360e+00
3.883000e+03, 8.251926e-01, 5.698851e-01, 1.186306e+00, 1.318461e-01, 1.800801e-10, 3.332344e-10, 7.358500e+01, 1.365194e+00
3.888800e+03, 8.270257e-01, 5.670054e-01, 1.179743e+00, 1.197022e-01, 1.800243e-10, 3.332899e-10, 7.410937e+01, 1.367001e+00
3.894600e+03, 8.288430e-01, 5.640947e-01, 1.173183e+00, 1.075563e-01, 1.799044e-10, 3.332669e-10, 7.463888e+01, 1.368783e+00
3.900400e+03, 8.306480e-01, 5.611532e-01, 1.166626e+00, 9.541119e-02, 1.797181e-10, 3.331762e-10, 7.517344e+01, 1.370548e+00
3.906200e+03, 8.324441e-01, 5.581820e-01, 1.160077e+00, 8.326942e-02, 1.794496e-10, 3.330362e-10, 7.571297e+01, 1.372298e+00
3.912000e+03, 8.342357e-01, 5.551830e-01, 1.153538e+00, 7.113276e-02, 1.791857e-10, 3.328501e-10, 7.625732e+01, 1.374040e+00
3.917800e+03, 8.360282e-01, 5.521578e-01, 1.147008e+00, 5.900287e-02, 1.789194e-10, 3.326363e-10, 7.680662e+01, 1.375781e+00
3.923600e+03, 8.378247e-01, 5.491083e-01, 1.140487e+00, 4.688079e-02, 1.786636e-10, 3.324156e-10, 7.736097e+01, 1.377526e+00
3.929400e+03, 8.396299e-01, 5.460370e-01, 1.133976e+00, 3.476674e-02, 1.785029e-10, 3.321780e-10, 7.792050e+01, 1.379281e+00
3.935200e+03, 8.414496e-01, 5.429444e-01, 1.127471e+00, 2.266135e-02, 1.784445e-10, 3.319676e-10, 7.848563e+01, 1.381053e+00
3.941000e+03, 8.432866e-01, 5.398321e-01, 1.120968e+00, 1.056363e-02, 1.784710e-10, 3.317781e-10, 7.905681e+01, 1.382846e+00
3.946800e+03, 8.451445e-01, 5.367036e-01, 1.114464e+00, -1.527186e-03, 1.786654e-10, 3.316302e-10, 7.963443e+01, 1.384665e+00
3.952600e+03, 8.470264e-01, 5.335584e-01, 1.107953e+00, -1.361261e-02, 1.789662e-10, 3.315362e-10, 8.021917e+01, 1.386512e+00
3.958400e+03, 8.489344e-01, 5.303991e-01, 1.101431e+00, -2.569461e-02, 1.794722e-10, 3.314975e-10, 8.081153e+01, 1.388392e+00
3.964200e+03, 8.508690e-01, 5.272251e-01, 1.094891e+00, -3.777520e-02, 1.801378e-10, 3.315359e-10, 8.141235e+01, 1.390305e+00
3.970000e+03, 8.528313e-01, 5.240392e-01, 1.088326e+00, -4.985719e-02, 1.809343e-10, 3.316534e-10, 8.202234e+01, 1.392251e+00
3.975800e+03, 8.548199e-01, 5.208399e-01, 1.081733e+00, -6.194346e-02, 1.819331e-10, 3.318409e-10, 8.264211e+01, 1.394230e+00
3.981600e+03, 8.568334e-01, 5.176280e-01, 1.075103e+00, -7.403657e-02, 1.830651e-10, 3.321179e-10, 8.327258e+01, 1.396238e+00
3.987400e+03, 8.588685e-01, 5.144033e-01, 1.068431e+00, -8.613977e-02, 1.843442e-10, 3.324649e-10, 8.391442e+01, 1.398271e+00
3.993200e+03, 8.609232e-01, 5.111655e-01, 1.061713e+00, -9.825561e-02, 1.857628e-10, 3.328780e-10, 8.456840e+01, 1.400328e+00
3.999000e+03, 8.629921e-01, 5.079144e-01, 1.054944e+00, -1.103865e-01, 1.872217e-10, 3.333663e-10, 8.523526e+01, 1.402400e+00
4.004800e+03, 8.650716e-01, 5.046479e-01, 1.048121e+00, -1.225352e-01, 1.887609e-10, 3.339004e-10, 8.591544e+01, 1.404484e+00
4.010600e+03, 8.671542e-01, 5.013658e-01, 1.041242e+00, -1.347034e-01, 1.903651e-10, 3.344730e-10, 8.660951e+01, 1.406569e+00
4.016400e+03, 8.692354e-01, 4.980668e-01, 1.034304e+00, -1.468924e-01, 1.919141e-10, 3.350778e-10, 8.731804e+01, 1.408650e+00
4.022200e+03, 8.713099e-01, 4.947478e-01, 1.027311e+00, -1.591034e-01, 1.934898e-10, 3.356860e-10, 8.804115e+01, 1.410720e+00
4.028000e+03, 8.733699e-01, 4.914093e-01, 1.020259e+00, -1.713367e-01, 1.949799e-10, 3.362873e-10, 8.877928e+01, 1.412769e+00
4.033800e+03, 8.754102e-01, 4.880490e-01, 1.013154e+00, -1.835918e-01, 1.963473e-10, 3.368655e-10, 8.953246e+01, 1.414791e+00
4.039600e+03, 8.774261e-01, 4.846652e-01, 1.005998e+00, -1.958680e-01, 1.976152e-10, 3.373897e-10, 9.030060e+01, 1.416780e+00
4.045400e+03, 8.794114e-01, 4.812573e-01, 9.987969e-01, -2.081633e-01, 1.987566e-10, 3.378552e-10, 9.108366e+01, 1.418729e+00
4.051200e+03, 8.813620e-01, 4.778234e-01, 9.915537e-01, -2.204756e-01, 1.996998e-10, 3.382707e-10, 9.188153e+01, 1.420631e+00
4.057000e+03, 8.832753e-01, 4.743616e-01, 9.842761e-01, -2.328030e-01, 2.004840e-10, 3.385713e-10, 9.269377e+01, 1.422486e+00
4.062800e+03, 8.851471e-01, 4.708737e-01, 9.769700e-01, -2.451414e-01, 2.010788e-10, 3.387201e-10, 9.352011e+01, 1.424287e+00
4.068600e+03, 8.869780e-01, 4.673561e-01, 9.696422e-01, -2.574852e-01, 2.014702e-10, 3.388552e-10, 9.436014e+01, 1.426035e+00
4.074400e+03, 8.887659e-01, 4.638120e-01, 9.623001e-01, -2.698339e-01, 2.016340e-10, 3.387459e-10, 9.521334e+01, 1.427730e+00
4.080200e+03, 8.905114e-01, 4.602390e-01, 9.549521e-01, -2.821787e-01, 2.016895e-10, 3.386425e-10, 9.607909e+01, 1.429371e+00
4.086000e+03, 8.922164e-01, 4.566381e-01, 9.476020e-01, -2.945197e-01, 2.015142e-10, 3.383308e-10, 9.695724e+01, 1.430962e+00
4.091800e+03, 8.938847e-01, 4.530112e-01, 9.402583e-01, -3.068493e-01, 2.011920e-10, 3.379319e-10, 9.784713e+01, 1.432509e+00
4.097600e+03, 8.955196e-01, 4.493596e-01, 9.329264e-01, -3.191643e-01, 2.007456e-10, 3.373985e-10, 9.874838e+01, 1.434016e+00
4.103400e+03, 8.971247e-01, 4.456833e-01, 9.256107e-01, -3.314600e-01, 2.002268e-10, 3.367406e-10, 9.966073e+01, 1.435489e+00
4.109200e+03, 8.987060e-01, 4.419845e-01, 9.183140e-01, -3.437316e-01, 1.995878e-10, 3.360042e-10, 1.005841e+02, 1.436936e+00
4.115000e+03, 9.002699e-01, 4.382653e-01, 9.110405e-01, -3.559765e-01, 1.989758e-10, 3.352130e-10, 1.015183e+02, 1.438367e+00
4.120800e+03, 9.018225e-01, 4.345294e-01, 9.037893e-01, -3.681925e-01, 1.983187e-10, 3.343043e-10, 1.024636e+02, 1.439790e+00
4.126600e+03, 9.033696e-01, 4.307766e-01, 8.965621e-01, -3.803753e-01, 1.977247e-10, 3.334353e-10, 1.034201e+02, 1.441214e+00
4.132400e+03, 9.049186e-01, 4.270111e-01, 8.893565e-01, -3.925265e-01, 1.972020e-10, 3.324640e-10, 1.043885e+02, 1.442648e+00
4.138200e+03, 9.064748e-01, 4.232340e-01, 8.821700e-01, -4.046423e-01, 1.967917e-10, 3.315666e-10, 1.053693e+02, 1.444102e+00
4.144000e+03, 9.080448e-01, 4.194498e-01, 8.749984e-01, -4.167255e-01, 1.965227e-10, 3.306584e-10, 1.063635e+02, 1.445584e+00
4.149800e+03, 9.096326e-01, 4.156582e-01, 8.678366e-01, -4.287755e-01, 1.964332e-10, 3.297726e-10, 1.073721e+02, 1.447100e+00
4.155600e+03, 9.112420e-01, 4.118625e-01, 8.606781e-01, -4.407932e-01, 1.964958e-10, 3.290162e-10, 1.083964e+02, 1.448656e+00
4.161400e+03, 9.128763e-01, 4.080644e-01, 8.535173e-01, -4.527834e-01, 1.968113e-10, 3.282941e-10, 1.094376e+02, 1.450256e+00
4.167200e+03, 9.145382e-01, 4.042666e-01, 8.463450e-01, -4.647472e-01, 1.973065e-10, 3.277839e-10, 1.104976e+02, 1.451905e+00
4.173000e+03, 9.162271e-01, 4.004682e-01, 8.391547e-01, -4.766925e-01, 1.980228e-10, 3.273023e-10, 1.115778e+02, 1.453603e+00
4.178800e+03, 9.179424e-01, 3.966720e-01, 8.319383e-01, -4.886202e-01, 1.989776e-10, 3.270014e-10, 1.126801e+02, 1.455348e+00
4.184600e+03, 9.196820e-01, 3.928783e-01, 8.246870e-01, -5.005369e-01, 2.000655e-10, 3.267959e-10, 1.138063e+02, 1.457137e+00
4.190400e+03, 9.214429e-01, 3.890860e-01, 8.173961e-01, -5.124462e-01, 2.013904e-10, 3.268413e-10, 1.149580e+02, 1.458968e+00
4.196200e+03, 9.232191e-01, 3.852961e-01, 8.100570e-01, -5.243571e-01, 2.028105e-10, 3.268940e-10, 1.161373e+02, 1.460831e+00
4.202000e+03, 9.250067e-01, 3.815079e-01, 8.026661e-01, -5.362699e-01, 2.043689e-10, 3.271548e-10, 1.173457e+02, 1.462721e+00
4.207800e+03, 9.267965e-01, 3.777201e-01, 7.952184e-01, -5.481922e-01, 2.060526e-10, 3.275730e-10, 1.185848e+02, 1.464625e+00
