f_Hz,ReZ_ohm,ImZ_ohm
8.701050000000000000e+08,2.064087377291076830e+00,4.894109199855605219e+00
8.708400000000000000e+08,2.172446662109159377e+00,4.994283214666636717e+00
8.715750000000000000e+08,2.289656340353898312e+00,5.096420056216667049e+00
8.723100000000000000e+08,2.416464884791869050e+00,5.200177470461440521e+00
8.730450000000000000e+08,2.553631860988087254e+00,5.305200313944939516e+00
8.737800000000000000e+08,2.701979416613275564e+00,5.411132976492321056e+00
8.745150000000000000e+08,2.862452410979033246e+00,5.517597563621214007e+00
8.752500000000000000e+08,3.036167872490223907e+00,5.624136811903766464e+00
8.759850000000000000e+08,3.224437040784295050e+00,5.730131174261346771e+00
8.767200000000000000e+08,3.428751183137541680e+00,5.834706714919807524e+00
8.774550000000000000e+08,3.650732925214072555e+00,5.936651897815125700e+00
8.781900000000000000e+08,3.892064284976458843e+00,6.034356495322960257e+00
8.789250000000000000e+08,4.154407510579724239e+00,6.125776325208992290e+00
8.796600000000000000e+08,4.439333205554718553e+00,6.208416644616090885e+00
8.803950000000000000e+08,4.748262189313176229e+00,6.279318705796180566e+00
8.811300000000000000e+08,5.082415296460381704e+00,6.335031534650650720e+00
8.818650000000000000e+08,5.442752557916066714e+00,6.371556178681413662e+00
8.826000000000000000e+08,5.829874112988205681e+00,6.384262132352684027e+00
8.833350000000000000e+08,6.243853349626709459e+00,6.367792969933000258e+00
8.840700000000000000e+08,6.683980225504756234e+00,6.315996490676793584e+00
8.848050000000000000e+08,7.148409581956964409e+00,6.221929413065014458e+00
8.855400000000000000e+08,7.633733732173055841e+00,6.077993668673896011e+00
8.862750000000000000e+08,8.134527440537999254e+00,5.876257363248728716e+00
8.870100000000000000e+08,8.642942312099306079e+00,5.608996256670380376e+00
8.877450000000000000e+08,9.148451195203580966e+00,5.269460010510281123e+00
8.884800000000000000e+08,9.637854599444168002e+00,4.852821961491601499e+00
8.892150000000000000e+08,1.009565198219594961e+01,4.357215552555308236e+00
8.899500000000000000e+08,1.050484282247353995e+01,3.784704079363422125e+00
8.906850000000000000e+08,1.084815173574881797e+01,3.141989250966156888e+00
8.914200000000000000e+08,1.110957481651167456e+01,2.440659050167187427e+00
8.921550000000000000e+08,1.127604202060173400e+01,1.696824417071326918e+00
8.928900000000000000e+08,1.133891658395976698e+01,9.301008225770320825e-01
8.936250000000000000e+08,1.129504223008213515e+01,1.620345716161079586e-01
8.943600000000000000e+08,1.114712029298027218e+01,-5.857880158543534721e-01
8.950950000000000000e+08,1.090333870691187990e+01,-1.293626933184843564e+00
8.958300000000000000e+08,1.057633964816992211e+01,-1.945152415988527839e+00
8.965650000000000000e+08,1.018174740034546844e+01,-2.528457469106858646e+00
8.973000000000000000e+08,9.736541990711586436e+00,-3.036428964735471858e+00
8.980350000000000000e+08,9.257547857000060887e+00,-3.466526741755362462e+00
8.987700000000000000e+08,8.760231009775845123e+00,-3.820119554386876892e+00
8.995050000000000000e+08,8.257898471878514002e+00,-4.101568937627970257e+00
9.002400000000000000e+08,7.761302772077038448e+00,-4.317243069522596066e+00
9.009750000000000000e+08,7.278590781602698456e+00,-4.474601596151262406e+00
9.017100000000000000e+08,6.815504253189361705e+00,-4.581439771174956377e+00
9.024450000000000000e+08,6.375733371123374127e+00,-4.645331079582034839e+00
9.031800000000000000e+08,5.961335314773463345e+00,-4.673269200488285868e+00
9.039150000000000000e+08,5.573149031002724740e+00,-4.671484397452216442e+00
9.046500000000000000e+08,5.211159414268693446e+00,-4.645394913308859230e+00
9.053850000000000000e+08,4.874785551801011252e+00,-4.599648579073180699e+00
9.061200000000000000e+08,4.563086626289336145e+00,-4.538211687940537864e+00
9.068550000000000000e+08,4.274894065793609421e+00,-4.464469538286750527e+00
9.075900000000000000e+08,4.008888447286349965e+00,-4.381314120602847417e+00
9.083250000000000000e+08,3.763643794752639327e+00,-4.291207078458016966e+00
9.090600000000000000e+08,3.537660351266453063e+00,-4.196217924710127001e+00
9.097950000000000000e+08,3.329400740926134805e+00,-4.098046300013537646e+00
9.105300000000000000e+08,3.137335688517429499e+00,-3.998041257637269474e+00
9.112650000000000000e+08,2.959996669592038554e+00,-3.897229697517981872e+00
9.120000000000000000e+08,2.796026463352550451e+00,-3.796360989133657160e+00
9.127350000000000000e+08,2.644216269723026702e+00,-3.695967458341831602e+00
9.134700000000000000e+08,2.503520283193261697e+00,-3.596433297197981993e+00
9.142050000000000000e+08,2.373044442241397434e+00,-3.498059968886829463e+00
9.149400000000000000e+08,2.252013420239932451e+00,-3.401115813947833910e+00
9.156750000000000000e+08,2.139726248464559610e+00,-3.305861434164318879e+00
9.164100000000000000e+08,2.035514088311776604e+00,-3.212549236015345588e+00
9.171450000000000000e+08,1.938712511162771879e+00,-3.121402979735371730e+00
9.178800000000000000e+08,1.848655553427123177e+00,-3.032588816490868311e+00
9.186150000000000000e+08,1.764691452429699270e+00,-2.946191233132496201e+00
9.193500000000000000e+08,1.686212750744234823e+00,-2.862204914674590928e+00
9.200850000000000000e+08,1.612688758613120221e+00,-2.780547569031410760e+00
9.208200000000000000e+08,1.543687740702116340e+00,-2.701091213683550318e+00
9.215550000000000000e+08,1.478879847693281402e+00,-2.623702821708241206e+00
9.222900000000000000e+08,1.418018505252808925e+00,-2.548281788015259508e+00
9.230250000000000000e+08,1.360905422550795940e+00,-2.474782563593681317e+00
9.237600000000000000e+08,1.307350046563238610e+00,-2.403215698169661518e+00
9.244950000000000000e+08,1.257136239843422487e+00,-2.333627742200866884e+00
9.252300000000000000e+08,1.210006548222760214e+00,-2.266067517201955983e+00
9.259650000000000000e+08,1.165668488045619844e+00,-2.200550765741156489e+00
9.267000000000000000e+08,1.123819846934778210e+00,-2.137035613963925496e+00
9.274350000000000000e+08,1.084183586713005631e+00,-2.075417479076828720e+00
9.281700000000000000e+08,1.046539745038312486e+00,-2.015545321567886017e+00
9.289050000000000000e+08,1.010742851811885501e+00,-1.957253771689122068e+00
9.296400000000000000e+08,9.767184335754824920e-01,-1.900400179781746246e+00
9.303750000000000000e+08,9.444394381130112315e-01,-1.844893940664083187e+00
9.311100000000000000e+08,9.138903665892058603e-01,-1.790708109760871469e+00
9.318450000000000000e+08,8.850311509802859522e-01,-1.737869433638832728e+00
9.325800000000000000e+08,8.577729036605764579e-01,-1.686430343553697586e+00
9.333150000000000000e+08,8.319735793998707107e-01,-1.636432647276790497e+00
9.340500000000000000e+08,8.074547452915326051e-01,-1.587875481640131481e+00
9.347850000000000000e+08,7.840334053483635213e-01,-1.540698592697127056e+00
9.355200000000000000e+08,7.615576630406671876e-01,-1.494786706539637189e+00
9.362550000000000000e+08,7.399337075478610304e-01,-1.449993461970854547e+00
9.369900000000000000e+08,7.191346353262781932e-01,-1.406176610526402193e+00
9.377250000000000000e+08,6.991879287407835042e-01,-1.363232295721650944e+00
9.384600000000000000e+08,6.801458198589755977e-01,-1.321116557398409830e+00
9.391950000000000000e+08,6.620486955982541888e-01,-1.279846649922790291e+00
9.399300000000000000e+08,6.448940961179484566e-01,-1.239481762962304057e+00
9.406650000000000000e+08,6.286219044334636630e-01,-1.200089857759415679e+00
9.414000000000000000e+08,6.131207124769487704e-01,-1.161712119179845626e+00
9.421350000000000000e+08,5.982530225230784371e-01,-1.124337330354245434e+00
9.428700000000000000e+08,5.838904302478155062e-01,-1.087895029139427150e+00
9.436050000000000000e+08,5.699464852565724327e-01,-1.052269791312776315e+00
9.443400000000000000e+08,5.563957370879358821e-01,-1.017331653194717411e+00
9.450750000000000000e+08,5.432722777748468790e-01,-9.829720802787125233e-01
9.458100000000000000e+08,5.306482213120580216e-01,-9.491329630440468179e-01
9.465450000000000000e+08,5.185995324766746739e-01,-9.158185486954827370e-01
9.472800000000000000e+08,5.071710049872262260e-01,-8.830861467050472591e-01
9.480150000000000000e+08,4.963524752722450195e-01,-8.510188066269638307e-01
9.487500000000000000e+08,4.860744590663273468e-01,-8.196894038552925421e-01
9.494850000000000000e+08,4.762246749668599399e-01,-7.891285318320918618e-01
9.502200000000000000e+08,4.666796977927799017e-01,-7.593072728790301040e-01
9.509550000000000000e+08,4.573407577199012364e-01,-7.301407647643687326e-01
9.516900000000000000e+08,4.481612780857942013e-01,-7.015112758638929469e-01
9.524250000000000000e+08,4.391566253211214299e-01,-6.733027439162881933e-01
9.531600000000000000e+08,4.303927326478334536e-01,-6.454347734791261448e-01
9.538950000000000000e+08,4.219575989042142483e-01,-6.178843060420741162e-01
9.546300000000000000e+08,4.139255944847647917e-01,-5.906874915409471294e-01
9.553650000000000000e+08,4.063269678848534516e-01,-5.639211848491466617e-01
9.561000000000000000e+08,3.991330997017106808e-01,-5.376705594203583516e-01
9.568350000000000000e+08,3.922625566062928337e-01,-5.119941234634008964e-01
9.575700000000000000e+08,3.856057701850360564e-01,-4.868982940299392825e-01
9.583050000000000000e+08,3.790597071005831209e-01,-4.623303407309714563e-01
9.590400000000000000e+08,3.725604422358576584e-01,-4.381921146106160236e-01
9.597750000000000000e+08,3.661022952296990596e-01,-4.143697476221888110e-01
9.605100000000000000e+08,3.597368854393391824e-01,-3.907689603333780459e-01
9.612450000000000000e+08,3.535524629873759150e-01,-3.673436860078307942e-01
9.619800000000000000e+08,3.476407348558143706e-01,-3.441080772147629419e-01
9.627150000000000000e+08,3.420627300774418122e-01,-3.211277701509051563e-01
9.634500000000000000e+08,3.368255416764309174e-01,-2.984935023179360880e-01
9.641850000000000000e+08,3.318779643695338177e-01,-2.762862948188361534e-01
9.649200000000000000e+08,3.271264603596357179e-01,-2.545463068806115836e-01
9.656550000000000000e+08,3.224658220534664110e-01,-2.332561566519323337e-01
9.663900000000000000e+08,3.178138084706744193e-01,-2.123444430507478997e-01
9.671250000000000000e+08,3.131376782656716817e-01,-1.917081574442840997e-01
9.678600000000000000e+08,3.084633990872578946e-01,-1.712460946542697926e-01
9.685950000000000000e+08,3.038643833210147305e-01,-1.508915583987013864e-01
9.693300000000000000e+08,2.994337571513798202e-01,-1.306329394805680888e-01
9.700650000000000000e+08,2.952499054231186859e-01,-1.105150172023131316e-01
9.708000000000000000e+08,2.913473491430439433e-01,-9.062058678753302787e-02
9.715350000000000000e+08,2.877031146699454700e-01,-7.103888106931235957e-02
9.722700000000000000e+08,2.842433240900028024e-01,-5.183184424089230108e-02
9.730050000000000000e+08,2.808676742209045285e-01,-3.301004386170213606e-02
9.737400000000000000e+08,2.774832326962886619e-01,-1.452663029806795271e-02
9.744750000000000000e+08,2.740357322811036167e-01,3.708553628731636916e-03
9.752100000000000000e+08,2.705274232017971237e-01,2.179965027583648934e-02
9.759450000000000000e+08,2.670152459584936855e-01,3.983050399058625513e-02
9.766800000000000000e+08,2.635899693624068618e-01,5.783739491602072486e-02
9.774150000000000000e+08,2.603435867018464855e-01,7.579830228065541353e-02
9.781500000000000000e+08,2.573363493289788084e-01,9.364242578037164366e-02
9.788850000000000000e+08,2.545749228593825464e-01,1.112766239340038377e-01
9.796200000000000000e+08,2.520092560988747565e-01,1.286195412148561923e-01
9.803550000000000000e+08,2.495492254549506184e-01,1.456315330086620230e-01
9.810900000000000000e+08,2.470952304234600438e-01,1.623299752481969505e-01
9.818250000000000000e+08,2.445720609042064397e-01,1.787846470394077181e-01
9.825600000000000000e+08,2.419542250635530467e-01,1.950948266699829570e-01
9.832950000000000000e+08,2.392739172290001826e-01,2.113561208308039063e-01
9.840300000000000000e+08,2.366088774237826986e-01,2.276286213287952165e-01
9.847650000000000000e+08,2.340544205127460531e-01,2.439175004145072434e-01
9.855000000000000000e+08,2.316894304922520464e-01,2.601727903482175530e-01
9.862350000000000000e+08,2.295481987709196980e-01,2.763083836781579095e-01
9.869700000000000000e+08,2.276079211356216991e-01,2.922335879987084106e-01
9.877050000000000000e+08,2.257961914113746915e-01,3.078862050097229686e-01
9.884400000000000000e+08,2.240158535503750659e-01,3.232555869677791738e-01
9.891750000000000000e+08,2.221785227704505816e-01,3.383876273811672886e-01
9.899100000000000000e+08,2.202350642426212368e-01,3.533699490580415326e-01
9.906450000000000000e+08,2.181923816211213396e-01,3.683024669730098899e-01
9.913800000000000000e+08,2.161106518831858725e-01,3.832636106253509700e-01
9.921150000000000000e+08,2.140819755859230122e-01,3.982840008992269420e-01
9.928500000000000000e+08,2.121978979988592140e-01,4.133367627670525013e-01
9.935850000000000000e+08,2.105171275242044282e-01,4.283478412069030017e-01
9.943200000000000000e+08,2.090446912210373598e-01,4.432227144932103235e-01
9.950550000000000000e+08,2.077297695631668273e-01,4.578801987132634643e-01
9.957900000000000000e+08,2.064829466525689716e-01,4.722815845167088744e-01
9.965250000000000000e+08,2.052068608684922135e-01,4.864449838975056783e-01
9.972600000000000000e+08,2.038295870503147034e-01,5.004399187935424376e-01
9.979950000000000000e+08,2.023291429718029333e-01,5.143640634826359692e-01
9.987300000000000000e+08,2.007406199838504268e-01,5.283102623913124019e-01
9.994650000000000000e+08,1.991435062067444250e-01,5.423353140185838139e-01
1.000200000000000000e+09,1.976336745731104017e-01,5.564413637461208539e-01
1.000935000000000000e+09,1.962898296493679751e-01,5.705763204347239492e-01
1.001670000000000000e+09,1.951460941523479875e-01,5.846530667991264307e-01
1.002405000000000000e+09,1.941802291131089764e-01,5.985806991510479458e-01
1.003140000000000000e+09,1.933215033846917563e-01,6.122968793213038330e-01
1.003875000000000000e+09,1.924753758457067032e-01,6.257900407850004454e-01
1.004610000000000000e+09,1.915563105419800516e-01,6.391037679632948221e-01
1.005345000000000000e+09,1.905172411742418748e-01,6.523219116593160782e-01
1.006080000000000000e+09,1.893654125055800053e-01,6.655397355550027871e-01
1.006815000000000000e+09,1.881591273679008858e-01,6.788312537971020744e-01
1.007550000000000000e+09,1.869866322782151036e-01,6.922242139228959035e-01
1.008285000000000000e+09,1.859346250521884125e-01,7.056914562348379771e-01
1.009020000000000000e+09,1.850574732940589995e-01,7.191616098026897275e-01
1.009755000000000000e+09,1.843579428916395369e-01,7.325453013348196540e-01
1.010490000000000000e+09,1.837861707287155311e-01,7.457676312092013093e-01
1.011225000000000000e+09,1.832572088815331290e-01,7.587954960746998712e-01
1.011960000000000000e+09,1.826809575009444020e-01,7.716501588418135382e-01
1.012695000000000000e+09,1.819939609159178795e-01,7.844006458798100656e-01
1.013430000000000000e+09,1.811818854461927641e-01,7.971402802240317165e-01
1.014165000000000000e+09,1.802847636837923151e-01,8.099545831282362052e-01
1.014900000000000000e+09,1.793831374066092443e-01,8.228918127667408378e-01
1.015635000000000000e+09,1.785699353221879004e-01,8.359464888896506185e-01
1.016370000000000000e+09,1.779179260425341469e-01,8.490617019093559259e-01
1.017105000000000000e+09,1.774541391957785985e-01,8.621494274549013070e-01
1.017840000000000000e+09,1.771502145732314903e-01,8.751217688882847456e-01
1.018575000000000000e+09,1.769320793087684474e-01,8.879222269176179072e-01
1.019310000000000000e+09,1.767056067330345093e-01,9.005460747309741443e-01
1.020045000000000000e+09,1.763893257240397305e-01,9.130427063127807275e-01
1.020780000000000000e+09,1.759427738961940324e-01,9.254991102727573304e-01
1.021515000000000000e+09,1.753805940563561150e-01,9.380102131778227381e-01
1.022250000000000000e+09,1.747674440722030709e-01,9.506464286009631559e-01
1.022985000000000000e+09,1.741954890054684679e-01,9.634297275967906860e-01
1.023720000000000000e+09,1.737523226655820485e-01,9.763265689359813537e-01
1.024455000000000000e+09,1.734904962222955926e-01,9.892601415470990700e-01
1.025190000000000000e+09,1.734092584728398057e-01,1.002137641095820486e+00
1.025925000000000000e+09,1.734548480625219269e-01,1.014883074455179335e+00
1.026660000000000000e+09,1.735392146882440423e-01,1.027464172653355545e+00
1.027395000000000000e+09,1.735706316826482742e-01,1.039904053611532930e+00
1.028130000000000000e+09,1.734855251293432321e-01,1.052273594069228047e+00
1.028865000000000000e+09,1.732704277378339930e-01,1.064667197501205198e+00
1.029600000000000000e+09,1.729664205980642189e-01,1.077170435258693715e+00
1.030335000000000000e+09,1.726545482922422770e-01,1.089830864319646375e+00
1.031070000000000000e+09,1.724273377046637856e-01,1.102642196836000510e+00
1.031805000000000000e+09,1.723563901886258076e-01,1.115547315590462052e+00
1.032540000000000000e+09,1.724673640854396950e-01,1.128459042954492952e+00
1.033275000000000000e+09,1.727310635254988846e-01,1.141291383325788500e+00
1.034010000000000000e+09,1.730737197211556500e-01,1.153990321491532578e+00
1.034745000000000000e+09,1.734028567550716937e-01,1.166553428433209749e+00
1.035480000000000000e+09,1.736397021273010655e-01,1.179031438073572469e+00
1.036215000000000000e+09,1.737468231503646598e-01,1.191511252971743540e+00
1.036950000000000000e+09,1.737413422418860875e-01,1.204086321240798174e+00
1.037685000000000000e+09,1.736891274536541685e-01,1.216824733752626564e+00
1.038420000000000000e+09,1.736820039221258771e-01,1.229746175441845946e+00
1.039155000000000000e+09,1.738059556219198054e-01,1.242815755921381715e+00
1.039890000000000000e+09,1.741114133727283964e-01,1.255956840758817750e+00
1.040625000000000000e+09,1.745959731154553551e-01,1.269078377771291066e+00
1.041360000000000000e+09,1.752055358449989275e-01,1.282107173735288486e+00
1.042095000000000000e+09,1.758534330401858581e-01,1.295013871877403577e+00
1.042830000000000000e+09,1.764508363861103102e-01,1.307823594031056524e+00
1.043565000000000000e+09,1.769378260743353082e-01,1.320607570841248357e+00
1.044300000000000000e+09,1.773042765255005426e-01,1.333458722982414191e+00
1.045035000000000000e+09,1.775932909936254744e-01,1.346459757566726312e+00
1.045770000000000000e+09,1.778860284113182033e-01,1.359654944565611423e+00
1.046505000000000000e+09,1.782732727656151650e-01,1.373035427847978385e+00
1.047240000000000000e+09,1.788237157295864965e-01,1.386543171425345333e+00
1.047975000000000000e+09,1.795600466626978697e-01,1.400092118643550654e+00
1.048710000000000000e+09,1.804511921960841037e-01,1.413599134445860495e+00
1.049445000000000000e+09,1.814233934558057426e-01,1.427013898957905091e+00
1.050180000000000000e+09,1.823862271337989283e-01,1.440337300870276449e+00
1.050915000000000000e+09,1.832644580622060648e-01,1.453621904907566931e+00
1.051650000000000000e+09,1.840245748255988634e-01,1.466954337654865270e+00
1.052385000000000000e+09,1.846867220480934713e-01,1.480425762843811111e+00
1.053120000000000000e+09,1.853178570954628346e-01,1.494100785082808303e+00
1.053855000000000000e+09,1.860085334792228595e-01,1.507995666111424216e+00
1.054590000000000000e+09,1.868414404923958716e-01,1.522073470654959904e+00
1.055325000000000000e+09,1.878627031135425285e-01,1.536257832196861406e+00
1.056060000000000000e+09,1.890659713705809264e-01,1.550460522423585008e+00
1.056795000000000000e+09,1.903948561475600210e-01,1.564613192430832411e+00
1.057530000000000000e+09,1.917628637460037089e-01,1.578692200774401755e+00
1.058265000000000000e+09,1.930838737847450359e-01,1.592727854756123884e+00
1.059000000000000000e+09,1.943025201857408180e-01,1.606794829529444302e+00
1.059735000000000000e+09,1.954138622940343184e-01,1.620987103199800217e+00
1.060470000000000000e+09,1.964654711073124671e-01,1.635386159222547819e+00
1.061205000000000000e+09,1.975412009776449929e-01,1.650033561651000902e+00
1.061940000000000000e+09,1.987323164880073767e-01,1.664917477109993937e+00
1.062675000000000000e+09,2.001060549612469763e-01,1.679977840392279820e+00
1.063410000000000000e+09,2.016825894558036125e-01,1.695128351634989761e+00
1.064145000000000000e+09,2.034284173644847760e-01,1.710287627269707400e+00
1.064880000000000000e+09,2.052684695163590756e-01,1.725408643489248384e+00
1.065615000000000000e+09,2.071127100966813073e-01,1.740496211166265406e+00
1.066350000000000000e+09,2.088879464686326515e-01,1.755606395191135816e+00
1.067085000000000000e+09,2.105637499536702484e-01,1.770828090036954849e+00
1.067820000000000000e+09,2.121634444129816000e-01,1.786253193171478015e+00
1.068555000000000000e+09,2.137563373298519143e-01,1.801945799440700879e+00
1.069290000000000000e+09,2.154339232381712876e-01,1.817921175569168879e+00
1.070025000000000000e+09,2.172783844023959965e-01,1.834141848157092358e+00
1.070760000000000000e+09,2.193343925645805381e-01,1.850532156759415958e+00
1.071495000000000000e+09,2.215940514646832504e-01,1.867006181409577747e+00
1.072230000000000000e+09,2.240002298172142081e-01,1.883499295982841160e+00
1.072965000000000000e+09,2.264671218813393561e-01,1.899992339767821781e+00
1.073700000000000000e+09,2.289108670216409569e-01,1.916519973395068188e+00
1.074435000000000000e+09,2.312795490953879485e-01,1.933160298892422357e+00
1.075170000000000000e+09,2.335721084983379270e-01,1.950009360856697960e+00
1.075905000000000000e+09,2.358395679191859773e-01,1.967149425087069359e+00
1.076640000000000000e+09,2.381681490507836785e-01,1.984622102603269544e+00
1.077375000000000000e+09,2.406501788632018080e-01,2.002415688949116479e+00
1.078110000000000000e+09,2.433529374149519253e-01,2.020471120050877811e+00
1.078845000000000000e+09,2.462963035568597192e-01,2.038704450776704036e+00
1.079580000000000000e+09,2.494469757744911809e-01,2.057038009058945516e+00
1.080315000000000000e+09,2.527312641725298903e-01,2.075429365406241899e+00
1.081050000000000000e+09,2.560619788005301101e-01,2.093888026468216257e+00
1.081785000000000000e+09,2.593700273544206070e-01,2.112474043975461235e+00
1.082520000000000000e+09,2.626296930713822309e-01,2.131279040540428049e+00
1.083255000000000000e+09,2.658687708762254021e-01,2.150396293943312109e+00
1.083990000000000000e+09,2.691600321707757204e-01,2.169890343768953844e+00
1.084725000000000000e+09,2.725970157212884715e-01,2.189776747084108521e+00
1.085460000000000000e+09,2.762626170136633919e-01,2.210019057022808653e+00
1.086195000000000000e+09,2.802014574623384879e-01,2.230544078558962529e+00
1.086930000000000000e+09,2.844056895620036829e-01,2.251270076552910115e+00
1.087665000000000000e+09,2.888192055738143527e-01,2.272138094275740983e+00
1.088400000000000000e+09,2.933588007993236935e-01,2.293135452625574722e+00
1.089135000000000000e+09,2.979449272708371010e-01,2.314303218173654919e+00
1.089870000000000000e+09,3.025313172876179513e-01,2.335725011976142351e+00
1.090605000000000000e+09,3.071231347030617398e-01,2.357501042268110414e+00
1.091340000000000000e+09,3.117773040292161624e-01,2.379716410978440333e+00
1.092075000000000000e+09,3.165848850227614419e-01,2.402414754879714565e+00
1.092810000000000000e+09,3.216416289107532078e-01,2.425586428898228952e+00
1.093545000000000000e+09,3.270169785600992585e-01,2.449175370842735067e+00
1.094280000000000000e+09,3.327323211624431121e-01,2.473102277603781651e+00
1.095015000000000000e+09,3.387560851782772664e-01,2.497296041908458442e+00
1.095750000000000000e+09,3.450174167047905804e-01,2.521722517891937798e+00
1.096485000000000000e+09,3.514337068999863201e-01,2.546400601085868409e+00
1.097220000000000000e+09,3.579424135641567362e-01,2.571400009670104403e+00
1.097955000000000000e+09,3.645261084602687274e-01,2.596821518001606321e+00
1.098690000000000000e+09,3.712220246301914939e-01,2.622766509909873367e+00
1.099425000000000000e+09,3.781127688450617308e-01,2.649306451853909561e+00
1.100160000000000000e+09,3.853014253764111552e-01,2.676462924910119945e+00
1.100895000000000000e+09,3.928797160949951683e-01,2.704205183736441143e+00
1.101630000000000000e+09,4.009003015821917537e-01,2.732466114119250999e+00
1.102365000000000000e+09,4.093628717237604575e-01,2.761171064714374790e+00
1.103100000000000000e+09,4.182188881015962978e-01,2.790269553887834597e+00
1.103835000000000000e+09,4.273933665045987484e-01,2.819758847190590778e+00
1.104570000000000000e+09,4.368161674842928610e-01,2.849691213840150450e+00
1.105305000000000000e+09,4.464519492612373242e-01,2.880162333215748216e+00
1.106040000000000000e+09,4.563183890012071919e-01,2.911284875802971683e+00
1.106775000000000000e+09,4.664863502170066289e-01,2.943156447783625840e+00
1.107510000000000000e+09,4.770619545300633368e-01,2.975833058750183113e+00
1.108245000000000000e+09,4.881568152958059015e-01,3.009317355522522330e+00
1.108980000000000000e+09,4.998568109860198616e-01,3.043565730971204086e+00
1.109715000000000000e+09,5.122002862201798790e-01,3.078511856990202133e+00
1.110450000000000000e+09,5.251732976944206710e-01,3.114098485814338790e+00
1.111185000000000000e+09,5.387236097062151341e-01,3.150306488926812420e+00
1.111920000000000000e+09,5.527886362905632955e-01,3.187171051922904397e+00
1.112655000000000000e+09,5.673276762127836825e-01,3.224779393417827045e+00
1.113390000000000000e+09,5.823472800871741795e-01,3.263250793155550777e+00
1.114125000000000000e+09,5.979109619699720657e-01,3.302705875196075169e+00
1.114860000000000000e+09,6.141299082437819967e-01,3.343235848666501475e+00
1.115595000000000000e+09,6.311379548462547895e-01,3.384882443451034728e+00
1.116330000000000000e+09,6.490595928066368314e-01,3.427635573594035368e+00
1.117065000000000000e+09,6.679822097001777426e-01,3.471449606642708741e+00
1.117800000000000000e+09,6.879423325454260274e-01,3.516272652087228945e+00
1.118535000000000000e+09,7.089308074618430044e-01,3.562078746371225346e+00
1.119270000000000000e+09,7.309153016560114846e-01,3.608891774808775210e+00
1.120005000000000000e+09,7.538725039375661074e-01,3.656792797759643499e+00
1.120740000000000000e+09,7.778190117815720894e-01,3.705908176301008883e+00
1.121475000000000000e+09,8.028303137895053121e-01,3.756382550715497537e+00
1.122210000000000000e+09,8.290413813753908512e-01,3.808346005343072882e+00
1.122945000000000000e+09,8.566287630984413815e-01,3.861886811077306358e+00
1.123680000000000000e+09,8.857805177000208641e-01,3.917039242867061954e+00
1.124415000000000000e+09,9.166645881487951453e-01,3.973790772268462224e+00
1.125150000000000000e+09,9.494068266756061636e-01,4.032106231729070345e+00
1.125885000000000000e+09,9.840866163597382643e-01,4.091960653222221467e+00
1.126620000000000000e+09,1.020752017770390596e+00,4.153369431802597767e+00
1.127355000000000000e+09,1.059449662532298220e+00,4.216405313073226857e+00
1.128090000000000000e+09,1.100259524833012481e+00,4.281196178512034045e+00
1.128825000000000000e+09,1.143322992304242725e+00,4.347904184325137145e+00
1.129560000000000000e+09,1.188854945443777567e+00,4.416693239256550996e+00
1.130295000000000000e+09,1.237136078313821663e+00,4.487695857060104210e+00
1.131030000000000000e+09,1.288488561226450946e+00,4.560990670081371157e+00
1.131765000000000000e+09,1.343243988813940915e+00,4.636598233278326653e+00
1.132500000000000000e+09,1.401715353101046668e+00,4.714496428764654468e+00
1.133235000000000000e+09,1.464183559493669851e+00,4.794649963887188449e+00
1.133970000000000000e+09,1.530904170248230667e+00,4.877043474659062738e+00
1.134705000000000000e+09,1.602133252791808182e+00,4.961706309745066434e+00
1.135440000000000000e+09,1.678164743151760341e+00,5.048719687067646511e+00
1.136175000000000000e+09,1.759367821717480407e+00,5.138202719199449930e+00
1.136910000000000000e+09,1.846212804929824536e+00,5.230280832118136658e+00
1.137645000000000000e+09,1.939278021087921466e+00,5.325045946967708055e+00
1.138380000000000000e+09,2.039236737973520786e+00,5.422520424105798043e+00
1.139115000000000000e+09,2.146830197135421781e+00,5.522635235171683199e+00
1.139850000000000000e+09,2.262837783198652364e+00,5.625227607395094864e+00
1.140585000000000000e+09,2.388056588599621222e+00,5.730056213625982053e+00
1.141320000000000000e+09,2.523299658320215855e+00,5.836825267718670496e+00
1.142055000000000000e+09,2.669415961854187724e+00,5.945204887566253760e+00
1.142790000000000000e+09,2.827327680131427545e+00,6.054835167800260542e+00
1.143525000000000000e+09,2.998074172733823595e+00,6.165305569460890922e+00
1.144260000000000000e+09,3.182849072776911648e+00,6.276108124199811122e+00
1.144995000000000000e+09,3.383018318982459416e+00,6.386570265586247075e+00
1.145730000000000000e+09,3.600112101916829843e+00,6.495778355171092144e+00
1.146465000000000000e+09,3.835790868149818067e+00,6.602504341844851687e+00
1.147200000000000000e+09,4.091792133777630625e+00,6.705144962041375223e+00
1.147935000000000000e+09,4.369868444053515155e+00,6.801676459499101490e+00
1.148670000000000000e+09,4.671725832439642012e+00,6.889620211793896054e+00
1.149405000000000000e+09,4.998966472522067050e+00,6.966008680609011350e+00
1.150140000000000000e+09,5.353030285353699291e+00,7.027339250892424616e+00
1.150875000000000000e+09,5.735120621509789629e+00,7.069507270641551600e+00
1.151610000000000000e+09,6.146091833751411215e+00,7.087718978217328214e+00
1.152345000000000000e+09,6.586274378988458800e+00,7.076398545752512703e+00
