f_Hz,ReZ11,ImZ11,ReZ21,ImZ21,ReZ22,ImZ22,ReZ12,ImZ12
1.341240000000000000e+09,8.000965793455661057e-02,9.227067808363254020e-01,4.585629309123543957e-04,3.655386197446987284e-02,2.163202278183869176e-02,2.696459624804086630e+00,1.034670019841888887e-03,3.174177047138602992e-02
1.341975000000000000e+09,8.129531415932517158e-02,9.259906740364671762e-01,5.874931911774190774e-04,3.522865352933988309e-02,2.173920805038192725e-02,2.700883738547174229e+00,1.169406893821919261e-03,3.045502912288583150e-02
1.342710000000000000e+09,8.203615788618132121e-02,9.289213308520515300e-01,4.598715037058377164e-04,3.390572873337528020e-02,2.208980553739037234e-02,2.705269060273098880e+00,1.047783137913448070e-03,2.916812888440082491e-02
1.343445000000000000e+09,8.217251117119284132e-02,9.316368870276132697e-01,8.319119677745513990e-05,3.264514868846729589e-02,2.266695036028514021e-02,2.709559771930925454e+00,6.768579631971536562e-04,2.794107532695125004e-02
1.344180000000000000e+09,8.167859409027576623e-02,9.342851558301707993e-01,-5.211718685317794433e-04,3.150356779782336608e-02,2.344114729636331829e-02,2.713705557647945632e+00,7.753290581674656388e-05,2.683055820681360185e-02
1.344915000000000000e+09,8.056375379336365439e-02,9.370154323777599714e-01,-1.319140383265185327e-03,3.053106535953459266e-02,2.437190833567058970e-02,2.717664412676688457e+00,-7.166052861922156923e-04,2.588680641931326298e-02
1.345650000000000000e+09,7.887173921004372867e-02,9.399702588399483361e-01,-2.265831298178525542e-03,2.976834267394804986e-02,2.541000340388674741e-02,2.721404992372596698e+00,-1.661144842759386397e-03,2.515079901595002748e-02
1.346385000000000000e+09,7.667807181477225009e-02,9.432776119903483192e-01,-3.308059519134582023e-03,2.924444516381851517e-02,2.650020040684428549e-02,2.724908370062276930e+00,-2.703310480742320519e-03,2.465198677834614521e-02
1.347120000000000000e+09,7.408567140487322400e-02,9.470439480982096869e-01,-4.387307674208871036e-03,2.897513876609156269e-02,2.758434327940847974e-02,2.728169104861159600e+00,-3.784891097178798725e-03,2.440665126575271293e-02
1.347855000000000000e+09,7.121899425584350685e-02,9.513484880174324365e-01,-5.442993307445689703e-03,2.896203188623673250e-02,2.860459735566621073e-02,2.731195558367014886e+00,-4.845472278216202654e-03,2.441699355098582436e-02
1.348590000000000000e+09,6.821702316950944978e-02,9.562390511516796199e-01,-6.415848331744382002e-03,2.919249098844907755e-02,2.950668129777717086e-02,2.734009440717680484e+00,-5.825794696230043694e-03,2.467100480330998089e-02
1.349325000000000000e+09,6.522550997450063393e-02,9.617296558114415417e-01,-7.251220156872830759e-03,2.964035223055889318e-02,3.024290474273887835e-02,2.736644609516845961e+00,-6.671051696839337859e-03,2.514312758392386882e-02
1.350060000000000000e+09,6.238890776314442999e-02,9.678000013979897176e-01,-7.902109698925534678e-03,3.026738632505996535e-02,3.077484092709256366e-02,2.739145187201172060e+00,-7.333941997421052940e-03,2.579567256328449062e-02
1.350795000000000000e+09,5.984244112753174527e-02,9.743968413594654709e-01,-8.331777818871007740e-03,3.102543174491219011e-02,3.107548341993160435e-02,2.741563101119965484e+00,-7.777306451278671005e-03,2.658091285182192370e-02
1.351530000000000000e+09,5.770474822012167798e-02,9.814371513787789603e-01,-8.515777329350259287e-03,3.185907486887946255e-02,3.113076472940438932e-02,2.743955183626675787e+00,-7.976200679574965008e-03,2.744373973870032138e-02
1.352265000000000000e+09,5.607149048458567181e-02,9.888129006220687245e-01,-8.443300764063948333e-03,3.270872655998779965e-02,3.094035037717508471e-02,2.746379994825213444e+00,-7.919286824644154385e-03,2.832473165577825344e-02
1.353000000000000000e+09,5.501026748707732450e-02,9.963971500439429141e-01,-8.117772530412219883e-03,3.351392431381018666e-02,3.051766300777147140e-02,2.748894546695393792e+00,-7.609465961950591384e-03,2.916346457502822995e-02
1.353735000000000000e+09,5.455709939603381464e-02,1.004051134569189152e+00,-7.556655636312350696e-03,3.421667825425079440e-02,2.988913480973185224e-02,2.751551113119344194e+00,-7.063715596841509299e-03,2.990187826198758420e-02
1.354470000000000000e+09,5.471465278125915016e-02,1.011631938148621179e+00,-6.790485675106219809e-03,3.476467812060413110e-02,2.909273036878504137e-02,2.754394305467549042e+00,-6.312141628073985461e-03,3.048750969324928034e-02
1.355205000000000000e+09,5.545229120805098000e-02,1.019000343828809552e+00,-5.861186057738553522e-03,3.511418674777926074e-02,2.817582343697685662e-02,2.757458578176541053e+00,-5.396298511060741362e-03,3.087641267516981133e-02
1.355940000000000000e+09,5.670793525200503588e-02,1.026028435698344898e+00,-4.819756659459528345e-03,3.523246278067988096e-02,2.719254753839357719e-02,2.760766304108933866e+00,-4.366872479832571187e-03,3.103560076788861033e-02
1.356675000000000000e+09,5.839162156961947431e-02,1.032606545636729711e+00,-3.723461362352258833e-03,3.509958055196331361e-02,2.620076973383847832e-02,2.764326526957372465e+00,-3.280858200680079970e-03,3.094487787620503819e-02
1.357410000000000000e+09,6.039056182198458689e-02,1.038649174194670621e+00,-2.632666904290822431e-03,3.470954699030871782e-02,2.525885759424646368e-02,2.768134459519218549e+00,-2.198387132984303688e-03,3.059795563167570787e-02
1.358145000000000000e+09,6.257542359768579476e-02,1.044099569969932473e+00,-1.607504698910488345e-03,3.407065266484662208e-02,2.442242040790180632e-02,2.772171754621263862e+00,-1.179384669196319570e-03,3.000279686112215100e-02
1.358880000000000000e+09,6.480749073748034994e-02,1.048932723108556120e+00,-7.045378373263654504e-04,3.320503492649316130e-02,2.374120639488134024e-02,2.776407532253043708e+00,-2.802418972530670133e-04,2.918116766302714452e-02
1.359615000000000000e+09,6.694631294472168370e-02,1.053156612939663228e+00,2.638340613047021477e-05,3.214747366885706975e-02,2.325632834559177367e-02,2.780800104506089276e+00,4.493137467567274307e-04,2.816742444241853230e-02
1.360350000000000000e+09,6.885742704145948745e-02,1.056811643395401124e+00,5.449029130766487898e-04,3.094348239530104669e-02,2.299797131703382180e-02,2.785299301497187408e+00,9.689763301017472342e-04,2.700660428291840401e-02
1.361085000000000000e+09,7.041972671020632624e-02,1.059968298234802875e+00,8.224206016518739682e-04,2.964679680530221337e-02,2.298370896824962484e-02,2.789849268597326404e+00,1.250096137604184360e-03,2.575192503298147015e-02
1.361820000000000000e+09,7.153207506067413290e-02,1.062723146060041923e+00,8.437059298028683121e-04,2.831639772884661510e-02,2.321752134671612247e-02,2.794391579667568681e+00,1.277268632734866695e-03,2.446183349714866825e-02
1.362555000000000000e+09,7.211879467344088634e-02,1.065193417205178905e+00,6.077693091530903631e-04,2.701323278075897644e-02,2.368956829733082428e-02,2.798868493885347863e+00,1.049190529864689209e-03,2.319676454992938841e-02
1.363290000000000000e+09,7.213373129129532768e-02,1.067510455282291160e+00,1.279389543956203619e-04,2.579681969357981719e-02,2.437673120270264851e-02,2.803226175958129396e+00,5.787358893312489778e-04,2.201578962414738050e-02
1.364025000000000000e+09,7.156266699505924034e-02,1.069812410354439747e+00,-5.688643419555507695e-04,2.472192249875629008e-02,2.524389363572387968e-02,2.807417701435639401e+00,-1.077523177219089843e-04,2.097333909869774499e-02
1.364760000000000000e+09,7.042395207859092343e-02,1.072236584066218024e+00,-1.443616012136142131e-03,2.383548876441608094e-02,2.624589089537431030e-02,2.811405680354735370e+00,-9.719168942005071204e-04,2.011617930604107929e-02
1.365495000000000000e+09,6.876732636730924220e-02,1.074911856542692945e+00,-2.447357419525134949e-03,2.317402191195757494e-02,2.733002142411704999e-02,2.815164353029182109e+00,-1.965508151896229894e-03,1.948081135011431667e-02
1.366230000000000000e+09,6.667100411213676414e-02,1.077951618993096217e+00,-3.523924286847422878e-03,2.276153796223331222e-02,2.843898174513774177e-02,2.818681040429666051e+00,-3.033056644504952132e-03,1.909143629273655010e-02
1.366965000000000000e+09,6.423719531092637880e-02,1.081447605018933000e+00,-4.613079377349146686e-03,2.260822240659962623e-02,2.951406254641601029e-02,2.821956866862750157e+00,-4.114950059101139812e-03,1.895860061841654273e-02
1.367700000000000000e+09,6.158632415220669648e-02,1.085464959695257914e+00,-5.653871947039818512e-03,2.270986240672134490e-02,3.049842828326260538e-02,2.825006712744885906e+00,-5.150744445463419259e-03,1.907859875130231073e-02
1.368435000000000000e+09,5.885027686289914101e-02,1.090038812229985998e+00,-6.588034127333852220e-03,2.304808481282288879e-02,3.134029715721847048e-02,2.827858398057037093e+00,-6.082526174636150584e-03,1.943366769517939144e-02
1.369170000000000000e+09,5.616506245151815790e-02,1.095172530322646720e+00,-7.363223302725030277e-03,2.359138440364969350e-02,3.199584303568681759e-02,2.830551140212147487e+00,-6.858137349462709031e-03,1.999296483689134291e-02
1.369905000000000000e+09,5.366329808081081454e-02,1.100837737951492867e+00,-7.935929544875019656e-03,2.429688214304001614e-02,3.243165571527266422e-02,2.833133371123439215e+00,-7.434084224425712047e-03,2.071427604636231351e-02
1.370640000000000000e+09,5.146693512162931611e-02,1.106976079228283893e+00,-8.273887358269319328e-03,2.511271274244538873e-02,3.262662021155644104e-02,2.835660034823320075e+00,-7.777965307748341967e-03,2.154635994517702449e-02
1.371375000000000000e+09,4.968062294472926771e-02,1.113502615005231400e+00,-8.357859895231231628e-03,2.598090664372137287e-02,3.257310819526595957e-02,2.838189516845540883e+00,-7.870282366912149247e-03,2.243179804134347657e-02
1.372110000000000000e+09,4.838606717325029394e-02,1.120310651357274034e+00,-8.182699491847668372e-03,2.684060540144787843e-02,3.227741347117094040e-02,2.840780377903645793e+00,-7.705532089423917236e-03,2.331019152669970215e-02
1.372845000000000000e+09,4.763768049022632650e-02,1.127277724298293426e+00,-7.757628687047439693e-03,2.763143249120872738e-02,3.175940625782943533e-02,2.843488075833662698e+00,-7.292516685797808054e-03,2.412152567951180923e-02
1.373580000000000000e+09,4.745975095798037058e-02,1.134272406513447295e+00,-7.105728548023359722e-03,2.829683438199704498e-02,3.105142543458585050e-02,2.846361860582045544e+00,-6.653855880797331090e-03,2.480951323549736645e-02
1.374315000000000000e+09,4.784526937777140720e-02,1.141161561852756856e+00,-6.262663906132209975e-03,2.878720935149334942e-02,3.019647122445796861e-02,2.849442017149347528e+00,-5.824727898145051416e-03,2.532472936624475396e-02
1.375050000000000000e+09,4.875646788918736041e-02,1.147817653178804909e+00,-5.274715907792560873e-03,2.906265361477480477e-02,2.924580039866003442e-02,2.852757611457195086e+00,-4.850910520617572434e-03,2.562736293223424888e-02
1.375785000000000000e+09,5.012703116124983538e-02,1.154125709341783157e+00,-4.196229189447018941e-03,2.909517512596234562e-02,2.825605969489735497e-02,2.856324865333610408e+00,-3.786232547422118538e-03,2.568943068082859063e-02
1.376520000000000000e+09,5.186585340924634857e-02,1.159989577202507283e+00,-3.086612295474975079e-03,2.887025382969458237e-02,2.728611881928853788e-02,2.860146250980561966e+00,-2.689578721313179085e-03,2.549633165520769768e-02
1.377255000000000000e+09,5.386213313197072555e-02,1.165337123646949413e+00,-2.007054208492283203e-03,2.838766184340649895e-02,2.639378075662552475e-02,2.864210354562551686e+00,-1.621615648537651179e-03,2.504765639429466437e-02
1.377990000000000000e+09,5.599152669303345681e-02,1.170124108645064887e+00,-1.017135843780881061e-03,2.766149644986640871e-02,2.563255334181771192e-02,2.868492515336674042e+00,-6.414211141871888761e-04,2.435720731237950992e-02
1.378725000000000000e+09,5.812302512990807218e-02,1.174336521127284927e+00,-1.715221599947480702e-04,2.671942104702234103e-02,2.504866195578367080e-02,2.872956203506604744e+00,1.967961742640889761e-04,2.345223053423004314e-02
1.379460000000000000e+09,6.012617888962183688e-02,1.177991251609089574e+00,4.830824103392453508e-04,2.560115230544704121e-02,2.467846919502466110e-02,2.877555059121084113e+00,8.467050863367088379e-04,2.237190297474462783e-02
1.380195000000000000e+09,6.187827498817132649e-02,1.181135065229145242e+00,9.105453504621285193e-04,2.435627352404883331e-02,2.454644434662810182e-02,2.882235478039718135e+00,1.272423041481475330e-03,2.116515924026041162e-02
1.380930000000000000e+09,6.327107199900462720e-02,1.183841931697284355e+00,1.087336800587554095e-03,2.304149227095014796e-02,2.466379484402217784e-02,2.886939601134629108e+00,1.450508124585233065e-03,1.988797885980428046e-02
1.381665000000000000e+09,6.421672090782394593e-02,1.186208859617425171e+00,1.003863222789678437e-03,2.171749259947362495e-02,2.502783529706191501e-02,2.891608540984593301e+00,1.371262933989883526e-03,1.860028360289242913e-02
1.382400000000000000e+09,6.465254362929379051e-02,1.188350466565649022e+00,6.650257758856302362e-04,2.044555637729633321e-02,2.562212914950127637e-02,2.896185667421052656e+00,1.039278425530948619e-03,1.736261575190044606e-02
1.383135000000000000e+09,6.454440393888805083e-02,1.190392588068340363e+00,8.996855140582882358e-05,1.928414285695816133e-02,2.641739564241571414e-02,2.900619770022633048e+00,4.731874672897877780e-04,1.623278013110831391e-02
1.383870000000000000e+09,6.388848445917892638e-02,1.192465283633935780e+00,-6.889721438695833909e-04,1.828561937494195197e-02,2.737313274984319936e-02,2.904867922183244744e+00,-2.953590887890312783e-04,1.526263485267382279e-02
1.384605000000000000e+09,6.271137366645840316e-02,1.194695632533596674e+00,-1.628060353299954363e-03,1.749332849619554889e-02,2.843986728243519738e-02,2.908897887388542713e+00,-1.223438495807250160e-03,1.449520798490620994e-02
1.385340000000000000e+09,6.106846322010604788e-02,1.197200723655559518e+00,-2.674594855417290144e-03,1.693915828686509001e-02,2.956190850665972245e-02,2.912689933058369984e+00,-2.259229306979467205e-03,1.396230001408301814e-02
1.386075000000000000e+09,5.904075228300093015e-02,1.200081231561070938e+00,-3.769848164461808010e-03,1.664175374660349996e-02,3.068045329310285785e-02,2.916237949538852625e+00,-3.344881790999375878e-03,1.368270586275029815e-02
1.386810000000000000e+09,5.673024584526179664e-02,1.203415935584760454e+00,-4.852343893238865100e-03,1.660547053365186987e-02,3.173687059667144872e-02,2.919549809933621898e+00,-4.419727672189997271e-03,1.366115661570971133e-02
1.387545000000000000e+09,5.425421276515374897e-02,1.207257482804655835e+00,-5.861287118175450943e-03,1.682012931645104903e-02,3.267598222013783776e-02,2.922646948471042005e+00,-5.423651741845516260e-03,1.388804168461680102e-02
1.388280000000000000e+09,5.173863156158742260e-02,1.211629622708999321e+00,-6.739954320803600088e-03,1.726158311875969006e-02,3.344915608636498533e-02,2.925563178751578786e+00,-6.300438006024563879e-03,1.433992898612266795e-02
1.389015000000000000e+09,4.931119443684986448e-02,1.216526056222288821e+00,-7.438852779363560805e-03,1.789306377421795782e-02,3.401703786972380683e-02,2.928342816072607047e+00,-7.000903561439095896e-03,1.498085617036324681e-02
1.389750000000000000e+09,4.709426053176463123e-02,1.221910949862341278e+00,-7.918473502465177630e-03,1.866722987251755173e-02,3.435176644074854069e-02,2.931038207616643465e+00,-7.485644474791271902e-03,1.576432253204299028e-02
1.390485000000000000e+09,4.519814748622397876e-02,1.227721072793631629e+00,-8.151485808600953537e-03,1.952879987944291379e-02,3.443854718073872251e-02,2.933706808255768905e+00,-7.727239109817398560e-03,1.663587149702904638e-02
1.391220000000000000e+09,4.371512687818929210e-02,1.233869425780253826e+00,-8.124253788282189206e-03,2.041762251747402529e-02,3.427649326084306752e-02,2.936407965993609093e+00,-7.711784494927549638e-03,1.753611988035917377e-02
1.391955000000000000e+09,4.271444614396367051e-02,1.240250151291166780e+00,-7.837593097233076095e-03,2.127201353359240571e-02,3.387868639617594435e-02,2.939199597994024415e+00,-7.439678769097078474e-03,1.840406451223842652e-02
1.392690000000000000e+09,4.223864016936794419e-02,1.246744447209504836e+00,-7.306728564942721257e-03,2.203217461625907661e-02,3.327145294026014055e-02,2.942134944651341399e+00,-6.925605307189750676e-03,1.918048090863644362e-02
1.393425000000000000e+09,4.230132356044771780e-02,1.253227155741432730e+00,-6.560456662638582993e-03,2.264350685485850764e-02,3.249289583744762594e-02,2.945259584815030696e+00,-6.197719292028871542e-03,1.981122340210322505e-02
1.394160000000000000e+09,4.288657368876278714e-02,1.259573666229296007e+00,-5.639559721149214715e-03,2.305963766389537359e-02,3.159076522742999132e-02,2.948608880352392436e+00,-5.296082578203448361e-03,2.025024185654244677e-02
1.394895000000000000e+09,4.394992914061907757e-02,1.265666756752671152e+00,-4.594558837551821623e-03,2.324499598519579047e-02,3.061978788982294003e-02,2.952205993648858939e+00,-4.270435011075885377e-03,2.046214638030044095e-02
1.395630000000000000e+09,4.542094234372121009e-02,1.271403004902643685e+00,-3.482927777740366711e-03,2.317679493425232537e-02,2.963860605490429775e-02,2.956060588930814248e+00,-3.177427457422579444e-03,2.042417728498900631e-02
1.396365000000000000e+09,4.720714293461151373e-02,1.276698422433744096e+00,-2.365919219437018651e-03,2.284631265737958189e-02,2.870649769001232601e-02,2.960168289451334811e+00,-2.077471570779349571e-03,2.012747130376329671e-02
1.397100000000000000e+09,4.919919370421348831e-02,1.281493010413991218e+00,-1.305175992138338497e-03,2.225939952814291051e-02,2.788006207022176997e-02,2.964510919926223842e+00,-1.031382145869780406e-03,1.957755473659974349e-02
1.397835000000000000e+09,5.127695728775100159e-02,1.285753989108530115e+00,-3.593124480189335075e-04,2.143618119794282392e-02,2.721005574032526325e-02,2.969057519629357156e+00,-9.699877359620313704e-05,1.879403739736213927e-02
1.398570000000000000e+09,5.331614237016004537e-02,1.289477527566199377e+00,4.193460392473130475e-04,2.040997046692934885e-02,2.673855496813726251e-02,2.973766068732117240e+00,6.740260477396262584e-04,1.780952553755215523e-02
1.399305000000000000e+09,5.519516579931701972e-02,1.292688878478834180e+00,9.876845916499468747e-04,1.922544431005747054e-02,2.649660213831683819e-02,2.978585831135429185e+00,1.239095008084910516e-03,1.666781487681883236e-02
1.400040000000000000e+09,5.680185373510804325e-02,1.295440910457279715e+00,1.314217579805931685e-03,1.793618340350234402e-02,2.650246639685554031e-02,2.983460183268981325e+00,1.567032344298740446e-03,1.542146419399994389e-02
1.400775000000000000e+09,5.803961207088527419e-02,1.297811117972898609e+00,1.380867247483870668e-03,1.660170784670382538e-02,2.676061478751929137e-02,2.988329771838688309e+00,1.639818325683431314e-03,1.412888359866836668e-02
1.401510000000000000e+09,5.883272406864650805e-02,1.299897274032238981e+00,1.183999438677970284e-03,1.528417226143989095e-02,2.726145098738250866e-02,2.993135825607202261e+00,1.453596408226497669e-03,1.285109791739371884e-02
1.402245000000000000e+09,5.913048048032767956e-02,1.301811967247275437e+00,7.346547034427264354e-04,1.404490413500779702e-02,2.798183662088522469e-02,2.997823437857934259e+00,1.018897303294367430e-03,1.164836329050631704e-02
1.402980000000000000e+09,5.890991214351866401e-02,1.303676328616074409e+00,5.795831122992891005e-05,1.294097965424823374e-02,2.888636720170419461e-02,3.002344637628469926e+00,3.600668781343271669e-04,1.057682320634154710e-02
1.403715000000000000e+09,5.817697365961454342e-02,1.305613299907148361e+00,-8.082604796778537423e-04,1.202203044231484400e-02,2.992933323944044904e-02,3.006661079039221196e+00,-4.860717452641038225e-04,9.685388376865880153e-03
1.404450000000000000e+09,5.696611473209826221e-02,1.307740821880847504e+00,-1.815564022944827875e-03,1.132746236681294108e-02,3.105725912010104742e-02,3.010746198556872866e+00,-1.472249538036124678e-03,9.013013123109727548e-03
1.405185000000000000e+09,5.533826772730499055e-02,1.310165324795209418e+00,-2.907599519202768747e-03,1.088424452168113357e-02,3.221188004923125625e-02,3.014586718830404077e+00,-2.543365677805509324e-03,8.586519810396897948e-03
1.405920000000000000e+09,5.337737030628220136e-02,1.312975885334929149e+00,-4.023238091424940696e-03,1.070539394621175533e-02,3.333339242783697753e-02,3.018183413396965165e+00,-3.639541154095017172e-03,8.419093346438139350e-03
1.406655000000000000e+09,5.118562492261680141e-02,1.316239374430627329e+00,-5.099982343747826510e-03,1.078924165570256839e-02,3.436379697560053986e-02,3.021551087256758805e+00,-4.699443572975949869e-03,8.509531282133187338e-03
1.407390000000000000e+09,4.887776748323916648e-02,1.319996862031241447e+00,-6.077450040662367436e-03,1.111952065423151524e-02,3.525014776414755330e-02,3.024717771911472841e+00,-5.663698922663044054e-03,8.842293506024898400e-03
1.408125000000000000e+09,4.657467135755406079e-02,1.324261471619111896e+00,-6.900737910117294566e-03,1.166626961444883898e-02,3.594752460274677069e-02,3.027723177562058776e+00,-6.478200245565336225e-03,9.388351116079237876e-03
1.408860000000000000e+09,4.439664725555828029e-02,1.329017793867806940e+00,-7.523477344890283636e-03,1.238749974211113790e-02,3.642156087833260669e-02,3.030616487266924342e+00,-7.097127991084401129e-03,1.010678924836600108e-02
1.409595000000000000e+09,4.245681273370049968e-02,1.334222880562478730e+00,-7.910412238077648220e-03,1.323152973678174207e-02,3.665038332276847333e-02,3.033453615499058120e+00,-7.485512204266847949e-03,1.094707601267589508e-02
1.410330000000000000e+09,4.085489708507726581e-02,1.339808752015435811e+00,-8.039356985293320129e-03,1.413985710632616188e-02,3.662585298273641349e-02,3.036294084435669394e+00,-7.621191902727982893e-03,1.185187174820581668e-02
1.411065000000000000e+09,3.967181928166425148e-02,1.345686268675894581e+00,-7.902427972965279587e-03,1.505040530054613072e-02,3.635403606544369837e-02,3.039197693549422485e+00,-7.496060647916461504e-03,1.276022186487522393e-02
1.411800000000000000e+09,3.896533069325473775e-02,1.351750144799142461e+00,-7.506482480779672235e-03,1.590096654409615951e-02,3.585487703552625582e-02,3.042221170237557004e+00,-7.116527506425005326e-03,1.361095447972030664e-02
1.412535000000000000e+09,3.876695356727274250e-02,1.357884822444579642e+00,-6.872742535757939142e-03,1.663265064052918060e-02,3.516109175191832470e-02,3.045414990536528865e+00,-6.503166964536752880e-03,1.434609225948796536e-02
1.413270000000000000e+09,3.908037431973916676e-02,1.363970880350745984e+00,-6.035625530387058249e-03,1.719315060792126967e-02,3.431634283667761576e-02,3.048820549325066853e+00,-5.689577263751701384e-03,1.491408706215667165e-02
1.414005000000000000e+09,3.988137147504944996e-02,1.369891626117641703e+00,-5.040846122232317886e-03,1.753964652064608429e-02,3.337280020754170018e-02,3.052467839416788564e+00,-4.720511333114057323e-03,1.527269615623140335e-02
1.414740000000000000e+09,4.111927562484444382e-02,1.375539512473261450e+00,-3.942893004121939167e-03,1.764118867810459540e-02,3.238822438190749192e-02,3.056373769831814080e+00,-3.649385369320352727e-03,1.539133932034681372e-02
1.415475000000000000e+09,4.271987705215005149e-02,1.380822029280745600e+00,-2.802017729044382552e-03,1.748042914513210991e-02,3.142273678493912037e-02,3.060541217113813328e+00,-2.535304799688909219e-03,1.525280568673449341e-02
1.416210000000000000e+09,4.458961955480854333e-02,1.385666751679966557e+00,-1.680899300769845900e-03,1.705460544967540501e-02,3.053545841630110266e-02,3.064958862029955711e+00,-1.439773926543961441e-03,1.485421597000157259e-02
1.416945000000000000e+09,4.662085016759089789e-02,1.390025269994700219e+00,-6.411663860558091538e-04,1.637572014422806685e-02,2.978120500306460222e-02,3.069601819813780885e+00,-4.232725982830195166e-04,1.420718751294344946e-02
1.417680000000000000e+09,4.869783731114488146e-02,1.393875786727550414e+00,2.600322297278596668e-04,1.546990316087364266e-02,2.920742297120994257e-02,3.074433027817374153e+00,4.581100192594111942e-04,1.333719396059017577e-02
1.418415000000000000e+09,5.070322738551150815e-02,1.397224237402047375e+00,9.732195645969245450e-04,1.437598832392388525e-02,2.885153658970992380e-02,3.079405312489285507e+00,1.155798284809287247e-03,1.228215585300372094e-02
1.419150000000000000e+09,5.252458445578108565e-02,1.400103871833350722e+00,1.459366813448417267e-03,1.314337877577972762e-02,2.873885340288826612e-02,3.084464020236631132e+00,1.631437177242441765e-03,1.109034059763145535e-02
1.419885000000000000e+09,5.406065122667012834e-02,1.402573316652009350e+00,1.692097610807321434e-03,1.182931608289632293e-02,2.888114395116944330e-02,3.089550065898955644e+00,1.859034456096638182e-03,9.817687933682612417e-03
1.420620000000000000e+09,5.522698287234204667e-02,1.404713224139398031e+00,1.659194047368507023e-03,1.049570211139082103e-02,2.927597452710367643e-02,3.094603229805585443e+00,1.826419783544883406e-03,8.524708218359731970e-03
1.421355000000000000e+09,5.596063831507568087e-02,1.406621691937638197e+00,1.363316367705987020e-03,9.205649260158895938e-03,2.990683032438343214e-02,3.099565520821996323e+00,1.535940017917170313e-03,7.273124090761677422e-03
1.422090000000000000e+09,5.622366488809408397e-02,1.408408708255629360e+00,8.218919961798569701e-04,8.019951519802170914e-03,3.074402297877445317e-02,3.104384419067461653e+00,1.004351478940457504e-03,6.122440155194580104e-03
1.422825000000000000e+09,5.600517940895655133e-02,1.410189933417480335e+00,6.617646168959464778e-05,6.993674802127232762e-03,3.174633341469610542e-02,3.109015818290009392e+00,2.619137145764781870e-04,5.126629559843505490e-03
1.423560000000000000e+09,5.532192782059130315e-02,1.412080167296501765e+00,-8.604638630195765971e-04,6.173059427073547371e-03,3.286330033093185637e-02,3.113426503921415289e+00,-6.492670697589872451e-04,4.331120479245117484e-03
1.424295000000000000e+09,5.421729207542232143e-02,1.414186870686893860e+00,-1.904952447016635851e-03,5.592910683471335499e-03,3.403802872307202382e-02,3.117596027846655904e+00,-1.677555486378479004e-03,3.770249764066204660e-03
1.425030000000000000e+09,5.275880156671553661e-02,1.416604105625006049e+00,-3.007452436823654807e-03,5.274625907214317358e-03,3.521036349662623466e-02,3.121517873690325295e+00,-2.764639185087906532e-03,3.465326109325221528e-03
1.425765000000000000e+09,5.103429165053157551e-02,1.419407235184052540e+00,-4.104699695009686802e-03,5.224970193027624922e-03,3.632025214868928042e-02,3.125199845310168367e+00,-3.848759499640354038e-03,3.423412197194153177e-03
1.426500000000000000e+09,4.914692836491515310e-02,1.422648678900305885e+00,-5.133531244140688773e-03,5.435669945351480868e-03,3.731110897564896695e-02,3.128663654178925668e+00,-4.868142358182157327e-03,3.636896035459180002e-03
1.427235000000000000e+09,4.720938169726054262e-02,1.426354958661697481e+00,-6.034410585242289994e-03,5.883846683524403612e-03,3.813299212285971296e-02,3.131943726120815175e+00,-5.764439126438538133e-03,4.083878178761065833e-03
1.427970000000000000e+09,4.533747601791510845e-02,1.430525195597566412e+00,-6.754752261443834616e-03,6.533265765409855194e-03,3.874541428894436035e-02,3.135085291951012376e+00,-6.485985427715265650e-03,4.729356049350185928e-03
1.428705000000000000e+09,4.364367316734326513e-02,1.435131135976628114e+00,-7.251860311142842123e-03,7.336328878490295732e-03,3.911962768578561289e-02,3.138141867396706974e+00,-6.990695193434674423e-03,5.527141727704501864e-03
1.429440000000000000e+09,4.223075007216802595e-02,1.440118698407981457e+00,-7.495317917184804273e-03,8.236697928669505300e-03,3.924025295321770940e-02,3.141172262820069783e+00,-7.248426891166417224e-03,6.422407971457747347e-03
1.430175000000000000e+09,4.118601890529757781e-02,1.445410950748584611e+00,-7.468697032356422932e-03,9.172403586587517255e-03,3.910615855220671983e-02,3.144237290557789333e+00,-7.242688051463000258e-03,7.354721333370032796e-03
1.430910000000000000e+09,4.057640510948674895e-02,1.450912347660424651e+00,-7.170495034607873679e-03,1.007926595754538891e-02,3.873053960539845492e-02,3.147396355420389202e+00,-6.971581250326370008e-03,8.261393278138483287e-03
1.431645000000000000e+09,4.044464944737398426e-02,1.456513992703550642e+00,-6.614248262787315001e-03,1.089443877198335332e-02,3.814019071862898708e-02,3.150704120919819218e+00,-6.447937455845140220e-03,9.080961871652661749e-03
1.432380000000000000e+09,4.080683771181528585e-02,1.462099635368564021e+00,-5.827817227511004720e-03,1.155988272142042042e-02,3.737401327601679729e-02,3.154207439647031208e+00,-5.698628584612461592e-03,9.756609069516414615e-03
1.433115000000000000e+09,4.165138938237268607e-02,1.467552075861224825e+00,-4.851883034064303872e-03,1.202557812128899999e-02,3.648084129542612797e-02,3.157942721151708820e+00,-4.763097494629724322e-03,1.023932231242305306e-02
1.433850000000000000e+09,4.293955814926001674e-02,1.472759630212529869e+00,-3.737736876889689950e-03,1.225230152611248707e-02,3.551670856362828393e-02,3.161933885624002460e+00,-3.691187711157272247e-03,1.049062378119578788e-02
