f_Hz,ReZ_ohm,ImZ_ohm
1.170275000000000000e+09,8.297696895696825337e+00,-4.690959261476826292e+00
1.171250000000000000e+09,7.633716363138575822e+00,-4.978021804547080542e+00
1.172225000000000000e+09,6.976696247058706390e+00,-5.170819435013293663e+00
1.173200000000000000e+09,6.340491358258228516e+00,-5.277724050196392902e+00
1.174175000000000000e+09,5.736113202234584207e+00,-5.308734229833140361e+00
1.175150000000000000e+09,5.171779157572507835e+00,-5.274713098810239309e+00
1.176125000000000000e+09,4.653116250536437626e+00,-5.186764415076400958e+00
1.177100000000000000e+09,4.183454404254316472e+00,-5.055755307608926330e+00
1.178075000000000000e+09,3.764157261024012158e+00,-4.891974746095202775e+00
1.179050000000000000e+09,3.394953930822586674e+00,-4.704906295808531702e+00
1.180025000000000000e+09,3.074249142247267308e+00,-4.503090053831644290e+00
1.181000000000000000e+09,2.799400692269353730e+00,-4.294049606500843552e+00
1.181975000000000000e+09,2.566961369906371804e+00,-4.084263405176294270e+00
1.182950000000000000e+09,2.372887879396278432e+00,-3.879164652052891515e+00
1.183925000000000000e+09,2.212722206254960522e+00,-3.683158650036902237e+00
1.184900000000000000e+09,2.081751905183404805e+00,-3.499651026281902944e+00
1.185875000000000000e+09,1.975155439189073325e+00,-3.331083975406910813e+00
1.186850000000000000e+09,1.888137380410728206e+00,-3.178980524683143294e+00
1.187825000000000000e+09,1.816056345891887913e+00,-3.043998718446604634e+00
1.188800000000000000e+09,1.754546302763229093e+00,-2.925998519864875469e+00
1.189775000000000000e+09,1.699629644838901221e+00,-2.824124150647647991e+00
1.190750000000000000e+09,1.647818521839905515e+00,-2.736903616293955288e+00
1.191725000000000000e+09,1.596199578732460322e+00,-2.662365467796643959e+00
1.192700000000000000e+09,1.542496763524369596e+00,-2.598170699653125748e+00
1.193675000000000000e+09,1.485107309645164797e+00,-2.541755429126862698e+00
1.194650000000000000e+09,1.423107371283796496e+00,-2.490478029876269428e+00
1.195625000000000000e+09,1.356225904896687595e+00,-2.441763060622185844e+00
1.196600000000000000e+09,1.284787928007624647e+00,-2.393233889894250677e+00
1.197575000000000000e+09,1.209630848189947372e+00,-2.342826465681171921e+00
1.198550000000000000e+09,1.131999742847056956e+00,-2.288878128681802959e+00
1.199525000000000000e+09,1.053428969437296692e+00,-2.230187476502770050e+00
1.200500000000000000e+09,9.756181244851047651e-01,-2.166043711303393238e+00
1.201475000000000000e+09,9.003101414920978707e-01,-2.096226282196171020e+00
1.202450000000000000e+09,8.291783626490751846e-01,-2.020977657796531268e+00
1.203425000000000000e+09,7.637279742162939034e-01,-1.940953532277165605e+00
1.204400000000000000e+09,7.052155321636455199e-01,-1.857155605764817974e+00
1.205375000000000000e+09,6.545886708605545001e-01,-1.770852328351515625e+00
1.206350000000000000e+09,6.124466662195249267e-01,-1.683492780339589823e+00
1.207325000000000000e+09,5.790214156078256069e-01,-1.596618343630654913e+00
1.208300000000000000e+09,5.541776193885641355e-01,-1.511776164396696487e+00
1.209275000000000000e+09,5.374304591409875265e-01,-1.430437749115878399e+00
1.210250000000000000e+09,5.279787826740039991e-01,-1.353925461058897106e+00
1.211225000000000000e+09,5.247516299294074926e-01,-1.283349226404776111e+00
1.212200000000000000e+09,5.264657799724423715e-01,-1.219555405066591325e+00
1.213175000000000000e+09,5.316918066467256621e-01,-1.163089482252615436e+00
1.214150000000000000e+09,5.389258745346440227e-01,-1.114173924452841247e+00
1.215125000000000000e+09,5.466642027033856710e-01,-1.072702147808112461e+00
1.216100000000000000e+09,5.534768226194056728e-01,-1.038249013235034157e+00
1.217075000000000000e+09,5.580770359209400455e-01,-1.010097567383107631e+00
1.218050000000000000e+09,5.593829249967788853e-01,-9.872809081109624740e-01
1.219025000000000000e+09,5.565674628458991968e-01,-9.686371272474719740e-01
1.220000000000000000e+09,5.490942579273734303e-01,-9.528743679568257852e-01
1.220975000000000000e+09,5.367367596477990999e-01,-9.386422461543686424e-01
1.221950000000000000e+09,5.195797939594711812e-01,-9.246053415134684039e-01
1.222925000000000000e+09,4.980035012161511121e-01,-9.095142555726443145e-01
1.223900000000000000e+09,4.726509813171891894e-01,-8.922699096235974237e-01
1.224875000000000000e+09,4.443820747983615038e-01,-8.719773049451027269e-01
1.225850000000000000e+09,4.142165981939667230e-01,-8.479858289211712474e-01
1.226825000000000000e+09,3.832709198927343741e-01,-8.199142563490233737e-01
1.227800000000000000e+09,3.526919714270393968e-01,-7.876597377220834195e-01
1.228775000000000000e+09,3.235926537907433120e-01,-7.513911594616007328e-01
1.229750000000000000e+09,2.969921779611208179e-01,-7.115282020658707518e-01
1.230725000000000000e+09,2.737642598959674212e-01,-6.687081448976257558e-01
1.231700000000000000e+09,2.545953679266198533e-01,-6.237429460872175868e-01
1.232675000000000000e+09,2.399544807120691514e-01,-5.775693750498690493e-01
1.233650000000000000e+09,2.300751214339039619e-01,-5.311950321284359955e-01
1.234625000000000000e+09,2.249498262447673924e-01,-4.856430066447441907e-01
1.235600000000000000e+09,2.243366932221520227e-01,-4.418977529048418451e-01
1.236575000000000000e+09,2.277772325053880054e-01,-4.008545448443598946e-01
1.237550000000000000e+09,2.346243770341186474e-01,-3.632746288988241701e-01
1.238525000000000000e+09,2.440791919141921673e-01,-3.297479380417063233e-01
1.239500000000000000e+09,2.552345206121508503e-01,-3.006649487329945414e-01
1.240475000000000000e+09,2.671235222464697912e-01,-2.761989377534527779e-01
1.241450000000000000e+09,2.787707964082129508e-01,-2.562995063448595401e-01
1.242425000000000000e+09,2.892435858105860125e-01,-2.406977697584496978e-01
1.243400000000000000e+09,2.977004293798719003e-01,-2.289230600443632746e-01
1.244375000000000000e+09,3.034346495854935433e-01,-2.203303763840788465e-01
1.245350000000000000e+09,3.059102325429847169e-01,-2.141371783540894358e-01
1.246325000000000000e+09,3.047880170799190380e-01,-2.094675080718990667e-01
1.247300000000000000e+09,2.999406460381957573e-01,-2.054009114804826452e-01
1.248275000000000000e+09,2.914554196829793331e-01,-2.010232700257572613e-01
1.249250000000000000e+09,2.796249725748325421e-01,-1.954765015867043487e-01
1.250225000000000000e+09,2.649264993396865941e-01,-1.880041705272399721e-01
1.251200000000000000e+09,2.479910025671816232e-01,-1.779903588364216416e-01
1.252175000000000000e+09,2.295646548901559836e-01,-1.649896616916525227e-01
1.253150000000000000e+09,2.104648021999532825e-01,-1.487468254614122132e-01
1.254125000000000000e+09,1.915333565437923879e-01,-1.292052738746529705e-01
1.255100000000000000e+09,1.735903342346593603e-01,-1.065044960974854543e-01
1.256075000000000000e+09,1.573901109906183926e-01,-8.096693487318511184e-02
1.257050000000000000e+09,1.435826334827655093e-01,-5.307556692857176572e-02
1.258025000000000000e+09,1.326813961575341871e-01,-2.344378589857247855e-02
1.259000000000000000e+09,1.250395135534557445e-01,7.220524916893469869e-03
1.259975000000000000e+09,1.208347333075416030e-01,3.815469508873010201e-02
1.260950000000000000e+09,1.200637727703529889e-01,6.858267036935625227e-02
1.261925000000000000e+09,1.225459380882712446e-01,9.775608578990886699e-02
1.262900000000000000e+09,1.279356024999170893e-01,1.249930823842432814e-01
1.263875000000000000e+09,1.357427764928476333e-01,1.497130926217623559e-01
1.264850000000000000e+09,1.453606898122186686e-01,1.714660110698497109e-01
1.265825000000000000e+09,1.560990198659328310e-01,1.899544000935088905e-01
1.266800000000000000e+09,1.672211447747455337e-01,2.050476621560999024e-01
1.267775000000000000e+09,1.779835823278237972e-01,2.167874477612991013e-01
1.268750000000000000e+09,1.876756165518390085e-01,2.253839642879540972e-01
1.269725000000000000e+09,1.956570350141696168e-01,2.312033003272284670e-01
1.270700000000000000e+09,2.013919267478933572e-01,2.347463655788993575e-01
1.271675000000000000e+09,2.044766423580735015e-01,2.366205388500040030e-01
1.272650000000000000e+09,2.046603034355644057e-01,2.375055774068123293e-01
1.273625000000000000e+09,2.018566618790390010e-01,2.381157261240770262e-01
1.274600000000000000e+09,1.961466281948048007e-01,2.391602325933760986e-01
1.275575000000000000e+09,1.877713727220281514e-01,2.413045916502968291e-01
1.276550000000000000e+09,1.771165052263639073e-01,2.451347919331948455e-01
1.277525000000000000e+09,1.646884023498285943e-01,2.511266193417749926e-01
1.278500000000000000e+09,1.510842286285582758e-01,2.596217081922456704e-01
1.279475000000000000e+09,1.369575458788136468e-01,2.708115572219465528e-01
1.280450000000000000e+09,1.229816046252055761e-01,2.847301913745811652e-01
1.281425000000000000e+09,1.098124551055478931e-01,3.012556013411133438e-01
1.282400000000000000e+09,9.805391642284100318e-02,3.201195766068831716e-01
1.283375000000000000e+09,8.822622574519055350e-02,3.409250997066398670e-01
1.284350000000000000e+09,8.073988744894645964e-02,3.631701118249051063e-01
1.285325000000000000e+09,7.587588841065219525e-02,3.862762016487241157e-01
1.286300000000000000e+09,7.377307017252111854e-02,4.096206079572159431e-01
1.287275000000000000e+09,7.442307429485746362e-02,4.325698516262599935e-01
1.288250000000000000e+09,7.767291851675499348e-02,4.545133109697961360e-01
1.289225000000000000e+09,8.323492561640721821e-02,4.748951126402392031e-01
1.290200000000000000e+09,9.070341623081071281e-02,4.932428190833996196e-01
1.291175000000000000e+09,9.957729148690563914e-02,5.091915479096673636e-01
1.292150000000000000e+09,1.092873723845439599e-01,5.225023579873450119e-01
1.293125000000000000e+09,1.192271353551675322e-01,5.330739836266773501e-01
1.294100000000000000e+09,1.287852971227387289e-01,5.409472937019521588e-01
1.295075000000000000e+09,1.373785713864922597e-01,5.463021953238014206e-01
1.296050000000000000e+09,1.444828622070482849e-01,5.494470838407284896e-01
1.297025000000000000e+09,1.496611912024523594e-01,5.508013466183719897e-01
1.298000000000000000e+09,1.525867903298163686e-01,5.508718331759079323e-01
1.298975000000000000e+09,1.530600335287849445e-01,5.502245784323183120e-01
1.299950000000000000e+09,1.510182221174311556e-01,5.494533757887647418e-01
1.300925000000000000e+09,1.465376615598027177e-01,5.491470112397154324e-01
1.301900000000000000e+09,1.398279408492908160e-01,5.498570643803045721e-01
1.302875000000000000e+09,1.312188120893205967e-01,5.520681441218241448e-01
1.303850000000000000e+09,1.211405257054447154e-01,5.561722571516743985e-01
1.304825000000000000e+09,1.100988675465155719e-01,5.624487208995997412e-01
1.305800000000000000e+09,9.864643729726765842e-02,5.710506572486423460e-01
1.306775000000000000e+09,8.735188420589851122e-02,5.819986735966967695e-01
1.307750000000000000e+09,7.676887054637321350e-02,5.951818919434270772e-01
1.308725000000000000e+09,6.740647255987392006e-02,6.103660597327628112e-01
1.309700000000000000e+09,5.970256991259666191e-02,6.272080968009018376e-01
1.310675000000000000e+09,5.400154110684238229e-02,6.452761203587519256e-01
1.311650000000000000e+09,5.053729877674879856e-02,6.640737541400364430e-01
1.312625000000000000e+09,4.942238853202325644e-02,6.830673698240823377e-01
1.313600000000000000e+09,5.064355674704781179e-02,7.017148236565954322e-01
1.314575000000000000e+09,5.406387974621423148e-02,7.194942307772541623e-01
1.315550000000000000e+09,5.943124742736297789e-02,7.359313557327132882e-01
1.316525000000000000e+09,6.639271308843504305e-02,7.506242833657063018e-01
1.317500000000000000e+09,7.451396114806763116e-02,7.632641658381147387e-01
1.318475000000000000e+09,8.330290930526799975e-02,7.736510176316611087e-01
1.319450000000000000e+09,9.223625757983362761e-02,7.817037509384360261e-01
1.320425000000000000e+09,1.007876329489605094e-01,7.874639081624482673e-01
1.321400000000000000e+09,1.084558672116943956e-01,7.910928525884043383e-01
1.322375000000000000e+09,1.147919009966209825e-01,7.928625139706300118e-01
1.323350000000000000e+09,1.194228412215577462e-01,7.931401380785283450e-01
1.324325000000000000e+09,1.220718216312219467e-01,7.923678373034116484e-01
1.325300000000000000e+09,1.225725282992376902e-01,7.910380579588783823e-01
1.326275000000000000e+09,1.208775473224381752e-01,7.896663418496907560e-01
1.327250000000000000e+09,1.170600538680373198e-01,7.887629399718605328e-01
1.328225000000000000e+09,1.113087650750043539e-01,7.888049156135578110e-01
1.329200000000000000e+09,1.039164927699622876e-01,7.902103425433225636e-01
1.330175000000000000e+09,9.526302198039035551e-02,7.933160623609765150e-01
1.331150000000000000e+09,8.579337636535737388e-02,7.983602256555047960e-01
1.332125000000000000e+09,7.599278666306340246e-02,8.054705261567576269e-01
1.333100000000000000e+09,6.635983694423920609e-02,8.146586738028983588e-01
1.334075000000000000e+09,5.737932022668604942e-02,8.258212722180324761e-01
1.335050000000000000e+09,4.949629430546015341e-02,8.387468975474008381e-01
1.336025000000000000e+09,4.309270309187306081e-02,8.531288430670120881e-01
1.337000000000000000e+09,3.846773617431162307e-02,8.685827146502589358e-01
1.337975000000000000e+09,3.582285955349764905e-02,8.846678456766621235e-01
1.338950000000000000e+09,3.525218251623969679e-02,9.009113491649853867e-01
1.339925000000000000e+09,3.673854541729094231e-02,9.168335376267140457e-01
1.340900000000000000e+09,4.015543287684344292e-02,9.319734123375846835e-01
1.341875000000000000e+09,4.527454497082006313e-02,9.459129476644569934e-01
1.342850000000000000e+09,5.177860107673302320e-02,9.582989678869772154e-01
1.343825000000000000e+09,5.927871163179331687e-02,9.688615304048999732e-01
1.344800000000000000e+09,6.733543708324821186e-02,9.774278886442273606e-01
1.345775000000000000e+09,7.548246736203077789e-02,9.839313092661229332e-01
1.346750000000000000e+09,8.325170815056828766e-02,9.884142593895941520e-01
1.347725000000000000e+09,9.019846283501280204e-02,9.910257557355464098e-01
1.348700000000000000e+09,9.592536282323607666e-02,9.920129700170537967e-01
1.349675000000000000e+09,1.001037340781340129e-01,9.917074997225812094e-01
1.350650000000000000e+09,1.024912008298901750e-01,9.905070221078501325e-01
1.351625000000000000e+09,1.029445191748694644e-01,9.888533297466088889e-01
1.352600000000000000e+09,1.014268968528997394e-01,9.872079753448858019e-01
1.353575000000000000e+09,9.800937615525129321e-02,9.860269105960931535e-01
1.354550000000000000e+09,9.286621277050897960e-02,9.857355726288569153e-01
1.355525000000000000e+09,8.626454758953738811e-02,9.867058437684959049e-01
1.356500000000000000e+09,7.854901243606436656e-02,9.892361868433974248e-01
1.357475000000000000e+09,7.012220751727638035e-02,9.935360494496726647e-01
1.358450000000000000e+09,6.142221635481649733e-02,9.997153547951370678e-01
1.359425000000000000e+09,5.289846886929335662e-02,1.007779577794560177e+00
1.360400000000000000e+09,4.498731966500759544e-02,1.017630569011179542e+00
1.361375000000000000e+09,3.808867936272501004e-02,1.029072960780033297e+00
1.362350000000000000e+09,3.254493196339236505e-02,1.041825690522756087e+00
1.363325000000000000e+09,2.862320522901503142e-02,1.055537921408120638e+00
1.364300000000000000e+09,2.650185048230550844e-02,1.069808439500208985e+00
1.365275000000000000e+09,2.626174924475180653e-02,1.084207463090458123e+00
1.366250000000000000e+09,2.788281087191105817e-02,1.098299713425085367e+00
1.367225000000000000e+09,3.124576900249288053e-02,1.111667563303859518e+00
1.368200000000000000e+09,3.613913352634059994e-02,1.123933096910114671e+00
1.369175000000000000e+09,4.227091507276394683e-02,1.134777976977687564e+00
1.370150000000000000e+09,4.928451594987845463e-02,1.143960121263174479e+00
1.371125000000000000e+09,5.677798054003192763e-02,1.151326337438720593e+00
1.372100000000000000e+09,6.432562615203801792e-02,1.156820252266474558e+00
1.373075000000000000e+09,7.150094067617618343e-02,1.160485094485642188e+00
1.374050000000000000e+09,7.789954584180090735e-02,1.162461146009291735e+00
1.375025000000000000e+09,8.316099443174639061e-02,1.162977953948447718e+00
1.376000000000000000e+09,8.698820502063678295e-02,1.162341683639497969e+00
1.376975000000000000e+09,8.916344381974060374e-02,1.160918273305643122e+00
1.377950000000000000e+09,8.955993992472631449e-02,1.159113304582205295e+00
1.378925000000000000e+09,8.814846103775275665e-02,1.157349709549862604e+00
1.379900000000000000e+09,8.499846806570979241e-02,1.156044575721567380e+00
1.380875000000000000e+09,8.027378929063555546e-02,1.155586371746272434e+00
1.381850000000000000e+09,7.422308428423256277e-02,1.156313891307537700e+00
1.382825000000000000e+09,6.716567912176478472e-02,1.158498101734305452e+00
1.383800000000000000e+09,5.947362403181535861e-02,1.162327896265679783e+00
1.384775000000000000e+09,5.155103308057772810e-02,1.167900500758561666e+00
1.385750000000000000e+09,4.381190001215526375e-02,1.175216997740160751e+00
1.386725000000000000e+09,3.665763964443873035e-02,1.184183125977889217e+00
1.387700000000000000e+09,3.045558229065527256e-02,1.194615214290382088e+00
1.388675000000000000e+09,2.551955769273039909e-02,1.206250833148539092e+00
1.389650000000000000e+09,2.209355725101442777e-02,1.218763511029711921e+00
1.390625000000000000e+09,2.033927323772481005e-02,1.231780673562442141e+00
1.391600000000000000e+09,2.032809547506196635e-02,1.244903826418456205e+00
1.392575000000000000e+09,2.203791240462955534e-02,1.257729918029538485e+00
1.393550000000000000e+09,2.535482503575092750e-02,1.269872783465101129e+00
1.394525000000000000e+09,3.007964707579901392e-02,1.280983583120905323e+00
1.395500000000000000e+09,3.593883901071708020e-02,1.290769206222973198e+00
1.396475000000000000e+09,4.259931361464147637e-02,1.299007707126826006e+00
1.397450000000000000e+09,4.968636113447290337e-02,1.305559980096181460e+00
1.398425000000000000e+09,5.680378100709591871e-02,1.310377053660484181e+00
1.399400000000000000e+09,6.355518148717718974e-02,1.313502595605045897e+00
1.400375000000000000e+09,6.956532798560867425e-02,1.315070458678657017e+00
1.401350000000000000e+09,7.450039419778561878e-02,1.315297356515249483e+00
1.402325000000000000e+09,7.808600467842120862e-02,1.314471026706162338e+00
1.403300000000000000e+09,8.012205761981569530e-02,1.312934497711975901e+00
1.404275000000000000e+09,8.049348164590015842e-02,1.311067310396019536e+00
1.405250000000000000e+09,7.917630401767396242e-02,1.309264734992026780e+00
1.406225000000000000e+09,7.623867721698822375e-02,1.307916153719618890e+00
1.407200000000000000e+09,7.183680852482980661e-02,1.307383835625728574e+00
1.408175000000000000e+09,6.620604133775868927e-02,1.307983307227593484e+00
1.409150000000000000e+09,5.964762467868890000e-02,1.309966421026783179e+00
1.410125000000000000e+09,5.251195715223724164e-02,1.313508052086049149e+00
1.411100000000000000e+09,4.517928586166923555e-02,1.318697124993412295e+00
1.412075000000000000e+09,3.803896768652764715e-02,1.325532408425521780e+00
1.413050000000000000e+09,3.146845464999612624e-02,1.333923232835912520e+00
1.414025000000000000e+09,2.581314828463153466e-02,1.343695008667275648e+00
1.415000000000000000e+09,2.136818688159987378e-02,1.354599165397924132e+00
1.415975000000000000e+09,1.836309509964197811e-02,1.366326909107429710e+00
1.416950000000000000e+09,1.695005040082424308e-02,1.378526016896251427e+00
1.417925000000000000e+09,1.719631812921438435e-02,1.390819754873569014e+00
1.418900000000000000e+09,1.908118856516612810e-02,1.402826923498059708e+00
1.419875000000000000e+09,2.249752489918508888e-02,1.414181998488409420e+00
1.420850000000000000e+09,2.725780875459842684e-02,1.424554344891675095e+00
1.421825000000000000e+09,3.310435612851775344e-02,1.433665533636990563e+00
1.422800000000000000e+09,3.972317718618580129e-02,1.441303881761223593e+00
1.423775000000000000e+09,4.676077412887257034e-02,1.447335467489845762e+00
1.424750000000000000e+09,5.384301902296366460e-02,1.451711037235001056e+00
1.425725000000000000e+09,6.059513567333291162e-02,1.454468419916215227e+00
1.426700000000000000e+09,6.666173465663279007e-02,1.455730289280306788e+00
1.427675000000000000e+09,7.172582659328459453e-02,1.455697358646440343e+00
1.428650000000000000e+09,7.552577220795206325e-02,1.454637343039341335e+00
1.429625000000000000e+09,7.786922226602756292e-02,1.452870266366232066e+00
1.430600000000000000e+09,7.864325524993602545e-02,1.450750909584715531e+00
1.431575000000000000e+09,7.782012951375009979e-02,1.448649372854421857e+00
1.432550000000000000e+09,7.545831798311590510e-02,1.446930845357807360e+00
1.433525000000000000e+09,7.169877077652986319e-02,1.445935729507965117e+00
1.434500000000000000e+09,6.675663462179137753e-02,1.445961245831666631e+00
1.435475000000000000e+09,6.090892665086175550e-02,1.447245551623955295e+00
1.436450000000000000e+09,5.447889431528574883e-02,1.449955247796047342e+00
1.437425000000000000e+09,4.781797645936058244e-02,1.454176937153246030e+00
1.438400000000000000e+09,4.128640184643279920e-02,1.459913250646139415e+00
1.439375000000000000e+09,3.523351548732470140e-02,1.467083494813120614e+00
1.440350000000000000e+09,2.997891075635719660e-02,1.475528812228503073e+00
1.441325000000000000e+09,2.579537237750537462e-02,1.485021503605571835e+00
1.442300000000000000e+09,2.289451144332173976e-02,1.495277948075382835e+00
1.443275000000000000e+09,2.141581018603831016e-02,1.505974385789152548e+00
1.444250000000000000e+09,2.141960313317436623e-02,1.516764699174946163e+00
1.445225000000000000e+09,2.288431361563055336e-02,1.527299247517705405e+00
1.446200000000000000e+09,2.570804993129567617e-02,1.537243773425149174e+00
1.447175000000000000e+09,2.971445178042802018e-02,1.546297407432322579e+00
1.448150000000000000e+09,3.466247161743638006e-02,1.554208846356914586e+00
1.449125000000000000e+09,4.025958344134007022e-02,1.560789869967983634e+00
1.450100000000000000e+09,4.617773949247595128e-02,1.565925486973491543e+00
1.451075000000000000e+09,5.207125014376220301e-02,1.569580162674850010e+00
1.452050000000000000e+09,5.759565149431864622e-02,1.571799773027111380e+00
1.453025000000000000e+09,6.242655667888277055e-02,1.572709147356608161e+00
1.454000000000000000e+09,6.627746811470933141e-02,1.572505295985701324e+00
1.454975000000000000e+09,6.891556456761678551e-02,1.571446657933798674e+00
1.455950000000000000e+09,7.017457177285509051e-02,1.569838933589257302e+00
1.456925000000000000e+09,6.996397693382300220e-02,1.568018272102833288e+00
1.457900000000000000e+09,6.827404932255251579e-02,1.566332747559300964e+00
1.458875000000000000e+09,6.517636995497248786e-02,1.565123167904434398e+00
1.459850000000000000e+09,6.081983711151863620e-02,1.564704306024753633e+00
1.460825000000000000e+09,5.542238262670748372e-02,1.565347618387115780e+00
1.461800000000000000e+09,4.925888679167304829e-02,1.567266424397718572e+00
1.462775000000000000e+09,4.264599910373235991e-02,1.570604366325819123e+00
1.463750000000000000e+09,3.592474297575470876e-02,1.575427767632677778e+00
1.464725000000000000e+09,2.944189471997264024e-02,1.581722272831264098e+00
1.465700000000000000e+09,2.353117603608041730e-02,1.589393902194341512e+00
1.466675000000000000e+09,1.849528572302749918e-02,1.598274406966459615e+00
1.467650000000000000e+09,1.458972590803926488e-02,1.608130580364435014e+00
1.468625000000000000e+09,1.200925957406658896e-02,1.618676978469697714e+00
1.469600000000000000e+09,1.087768018967324481e-02,1.629591341296909857e+00
1.470575000000000000e+09,1.124139179033313909e-02,1.640531882474736802e+00
1.471550000000000000e+09,1.306709920206799644e-02,1.651155537795109707e+00
1.472525000000000000e+09,1.624370221013272594e-02,1.661136228087525923e+00
1.473500000000000000e+09,2.058828194955472646e-02,1.670182199087046460e+00
1.474475000000000000e+09,2.585586917525854039e-02,1.678051548459049469e+00
1.475450000000000000e+09,3.175249844552304607e-02,1.684565136152885501e+00
1.476425000000000000e+09,3.795088586381726442e-02,1.689616196886977173e+00
1.477400000000000000e+09,4.410792769566514865e-02,1.693176130323108541e+00
1.478375000000000000e+09,4.988311039090658622e-02,1.695296131548642560e+00
1.479350000000000000e+09,5.495685705514513630e-02,1.696104535947061676e+00
1.480325000000000000e+09,5.904781843226331040e-02,1.695799979841910776e+00
1.481300000000000000e+09,6.192815348150921412e-02,1.694640710075323797e+00
1.482275000000000000e+09,6.343593817472857610e-02,1.692930598135894638e+00
1.483250000000000000e+09,6.348398961038785593e-02,1.691002612363999846e+00
1.484225000000000000e+09,6.206458955859198851e-02,1.689200659986586972e+00
1.485200000000000000e+09,5.924982588478444612e-02,1.687860815980164908e+00
1.486175000000000000e+09,5.518752658745904038e-02,1.687292998370301111e+00
1.487150000000000000e+09,5.009302133816770364e-02,1.687764124939624244e+00
1.488125000000000000e+09,4.423721052218441974e-02,1.689483695649410810e+00
1.489100000000000000e+09,3.793163422756304359e-02,1.692592595403931366e+00
1.490075000000000000e+09,3.151139900110640907e-02,1.697155715071312576e+00
1.491050000000000000e+09,2.531692870020912922e-02,1.703158760345591771e+00
1.492025000000000000e+09,1.967555296379544516e-02,1.710509375075413452e+00
1.493000000000000000e+09,1.488393349713921024e-02,1.719042464721448615e+00
1.493975000000000000e+09,1.119225976367495094e-02,1.728529381275085930e+00
1.494950000000000000e+09,8.791030250977219934e-03,1.738690434818199071e+00
1.495925000000000000e+09,7.801083422219612894e-03,1.749210036921276634e+00
1.496900000000000000e+09,8.267364362879302264e-03,1.759753661850828044e+00
1.497875000000000000e+09,1.015671893432003661e-02,1.769985734887748796e+00
1.498850000000000000e+09,1.335980570447643789e-02,1.779587522814931155e+00
1.499825000000000000e+09,1.769701451551529067e-02,1.788274108623532532e+00
1.500800000000000000e+09,2.292808577710139795e-02,1.795809579117900734e+00
1.501775000000000000e+09,2.876494253322253031e-02,1.802019638676015223e+00
1.502750000000000000e+09,3.488708427669506146e-02,1.806800983066755295e+00
1.503725000000000000e+09,4.095875416563495713e-02,1.810126921403848677e+00
1.504700000000000000e+09,4.664698709683032241e-02,1.812048918169582912e+00
1.505675000000000000e+09,5.163958259644940707e-02,1.812693934856106193e+00
1.506650000000000000e+09,5.566203067690991824e-02,1.812257673658957957e+00
1.507625000000000000e+09,5.849245594597111270e-02,1.810994052618214667e+00
1.508600000000000000e+09,5.997373766950619273e-02,1.809201459127708578e+00
1.509575000000000000e+09,6.002210950406994261e-02,1.807206521984015213e+00
1.510550000000000000e+09,5.863173589851554401e-02,1.805346296394582328e+00
1.511525000000000000e+09,5.587499170030271051e-02,1.803949858735528045e+00
1.512500000000000000e+09,5.189842229425865872e-02,1.803320349005994583e+00
1.513475000000000000e+09,4.691461603364543292e-02,1.803718474443974484e+00
1.514450000000000000e+09,4.119046041076313697e-02,1.805348398867041348e+00
1.515425000000000000e+09,3.503246122590696759e-02,1.808346795816267338e+00
1.516400000000000000e+09,2.876996592318503687e-02,1.812775651144565847e+00
1.517375000000000000e+09,2.273723872586822306e-02,1.818619177275388354e+00
1.518350000000000000e+09,1.725538182453638034e-02,1.825784963468288336e+00
1.519325000000000000e+09,1.261508433716272519e-02,1.834109250240936850e+00
1.520300000000000000e+09,9.061114075600841880e-03,1.843365995895852816e+00
1.521275000000000000e+09,6.779354449755679336e-03,1.853279210202787741e+00
1.522250000000000000e+09,5.887039969564958862e-03,1.863537872597085032e+00
1.523225000000000000e+09,6.426669041878239029e-03,1.873812634389005360e+00
1.524200000000000000e+09,8.363881817735766347e-03,1.883773428358363367e+00
1.525175000000000000e+09,1.158939232665834491e-02,1.893107074761581021e+00
1.526150000000000000e+09,1.592486545063259012e-02,1.901533979176691869e+00
1.527125000000000000e+09,2.113243694741614997e-02,1.908823063285396859e+00
1.528100000000000000e+09,2.692739485883211339e-02,1.914804153027742428e+00
1.529075000000000000e+09,3.299337950640342243e-02,1.919377167700085929e+00
1.530050000000000000e+09,3.899932367389538634e-02,1.922517605953078856e+00
1.531025000000000000e+09,4.461725183671091249e-02,1.924278006382758255e+00
1.532000000000000000e+09,4.953999490648022114e-02,1.924785265564129322e+00
1.532975000000000000e+09,5.349786176848950192e-02,1.924233916485042606e+00
1.533950000000000000e+09,5.627334602104335642e-02,1.922875694292225157e+00
1.534925000000000000e+09,5.771303798601947616e-02,1.921005930718261645e+00
1.535900000000000000e+09,5.773605651135988587e-02,1.918947508899085497e+00
1.536875000000000000e+09,5.633850601933907548e-02,1.917033262056865972e+00
1.537850000000000000e+09,5.359369078450494650e-02,1.915587800086748560e+00
1.538825000000000000e+09,4.964806577661737969e-02,1.914909788321705886e+00
1.539800000000000000e+09,4.471315425616060463e-02,1.915255678347607127e+00
1.540775000000000000e+09,3.905389860614053715e-02,1.916825802924261302e+00
1.541750000000000000e+09,3.297411580027574673e-02,1.919753602560262173e+00
1.542725000000000000e+09,2.679988866627561889e-02,1.924098561500113824e+00
1.543700000000000000e+09,2.086182930529093676e-02,1.929843210506156925e+00
1.544675000000000000e+09,1.547719731748208559e-02,1.936894319044842883e+00
