f_Hz,ReZ0_ohm,ImZ0_ohm
2.480000000000000000e+09,4.895460023457266630e+01,1.142308233000075557e-01
2.482000000000000000e+09,4.895586295659705200e+01,1.135231353458660969e-01
2.484000000000000000e+09,4.895712304674664495e+01,1.128121302240349955e-01
2.486000000000000000e+09,4.895838049192008157e+01,1.120978201822602910e-01
2.488000000000000000e+09,4.895963527907468915e+01,1.113802175087740404e-01
2.490000000000000000e+09,4.896088739522632949e+01,1.106593345315632637e-01
2.492000000000000000e+09,4.896213682744890150e+01,1.099351836186002740e-01
2.494000000000000000e+09,4.896338356287430571e+01,1.092077771772587691e-01
2.496000000000000000e+09,4.896462758869228793e+01,1.084771276540877488e-01
2.498000000000000000e+09,4.896586889215032556e+01,1.077432475345722895e-01
2.500000000000000000e+09,4.896710746055261865e+01,1.070061493421919502e-01
2.502000000000000000e+09,4.896834328126074354e+01,1.062658456393863887e-01
2.504000000000000000e+09,4.896957634169312712e+01,1.055223490261986002e-01
2.506000000000000000e+09,4.897080662932435757e+01,1.047756721402987173e-01
2.508000000000000000e+09,4.897203413168572439e+01,1.040258276567038453e-01
2.510000000000000000e+09,4.897325883636390387e+01,1.032728282878538073e-01
2.512000000000000000e+09,4.897448073100154176e+01,1.025166867830400036e-01
2.514000000000000000e+09,4.897569980329667061e+01,1.017574159279886897e-01
2.516000000000000000e+09,4.897691604100212004e+01,1.009950285449144058e-01
2.518000000000000000e+09,4.897812943192576540e+01,1.002295374923126564e-01
2.520000000000000000e+09,4.897933996392981726e+01,9.946095566442403335e-02
2.522000000000000000e+09,4.898054762493055136e+01,9.868929599136340436e-02
2.524000000000000000e+09,4.898175240289795340e+01,9.791457143852128064e-02
2.526000000000000000e+09,4.898295428585591083e+01,9.713679500702102065e-02
2.528000000000000000e+09,4.898415326188081309e+01,9.635597973271126104e-02
2.530000000000000000e+09,4.898534931910224088e+01,9.557213868635849874e-02
2.532000000000000000e+09,4.898654244570232663e+01,9.478528497367112726e-02
2.534000000000000000e+09,4.898773262991483790e+01,9.399543173466368140e-02
2.536000000000000000e+09,4.898891986002570320e+01,9.320259214411719118e-02
2.538000000000000000e+09,4.899010412437193906e+01,9.240677941063697720e-02
2.540000000000000000e+09,4.899128541134188453e+01,9.160800677730975006e-02
2.542000000000000000e+09,4.899246370937390083e+01,9.080628752078383215e-02
2.544000000000000000e+09,4.899363900695720275e+01,9.000163495179037965e-02
2.546000000000000000e+09,4.899481129263076440e+01,8.919406241488717080e-02
2.548000000000000000e+09,4.899598055498260152e+01,8.838358328787145057e-02
2.550000000000000000e+09,4.899714678265032575e+01,8.757021098235794054e-02
2.552000000000000000e+09,4.899830996431979457e+01,8.675395894321742685e-02
2.554000000000000000e+09,4.899947008872545240e+01,8.593484064848629089e-02
2.556000000000000000e+09,4.900062714464963420e+01,8.511286960986415295e-02
2.558000000000000000e+09,4.900178112092164184e+01,8.428805937197744735e-02
2.560000000000000000e+09,4.900293200641830538e+01,8.346042351252763725e-02
2.562000000000000000e+09,4.900407979006292436e+01,8.262997564234393633e-02
2.564000000000000000e+09,4.900522446082509020e+01,8.179672940547835780e-02
2.566000000000000000e+09,4.900636600772003248e+01,8.096069847876112557e-02
2.568000000000000000e+09,4.900750441980811445e+01,8.012189657235141427e-02
2.570000000000000000e+09,4.900863968619488276e+01,7.928033742917309223e-02
2.572000000000000000e+09,4.900977179603050615e+01,7.843603482516144088e-02
2.574000000000000000e+09,4.901090073850875939e+01,7.758900256938035256e-02
2.576000000000000000e+09,4.901202650286715112e+01,7.673925450390454983e-02
2.578000000000000000e+09,4.901314907838636969e+01,7.588680450414193868e-02
2.580000000000000000e+09,4.901426845438985680e+01,7.503166647843884096e-02
2.582000000000000000e+09,4.901538462024323906e+01,7.417385436829948553e-02
2.584000000000000000e+09,4.901649756535373115e+01,7.331338214880465942e-02
2.586000000000000000e+09,4.901760727917002924e+01,7.245026382805609677e-02
2.588000000000000000e+09,4.901871375118174257e+01,7.158451344764558966e-02
2.590000000000000000e+09,4.901981697091886758e+01,7.071614508320953063e-02
2.592000000000000000e+09,4.902091692795112721e+01,6.984517284368015055e-02
2.594000000000000000e+09,4.902201361188807738e+01,6.897161087192593687e-02
2.596000000000000000e+09,4.902310701237801283e+01,6.809547334443927236e-02
2.598000000000000000e+09,4.902419711910786759e+01,6.721677447227555890e-02
2.600000000000000000e+09,4.902528392180275318e+01,6.633552850080029484e-02
2.602000000000000000e+09,4.902636741022512723e+01,6.545174970928388514e-02
2.604000000000000000e+09,4.902744757417492849e+01,6.456545241235990551e-02
2.606000000000000000e+09,4.902852440348884500e+01,6.367665095862719282e-02
2.608000000000000000e+09,4.902959788803936902e+01,6.278535973243096202e-02
2.610000000000000000e+09,4.903066801773488947e+01,6.189159315323990856e-02
2.612000000000000000e+09,4.903173478251928685e+01,6.099536567576530760e-02
2.614000000000000000e+09,4.903279817237116589e+01,6.009669179050936699e-02
2.616000000000000000e+09,4.903385817730320895e+01,5.919558602431256727e-02
2.618000000000000000e+09,4.903491478736271603e+01,5.829206294007577283e-02
2.620000000000000000e+09,4.903596799262952288e+01,5.738613713692849311e-02
2.622000000000000000e+09,4.903701778321720894e+01,5.647782325135111692e-02
2.624000000000000000e+09,4.903806414927105095e+01,5.556713595665190714e-02
2.626000000000000000e+09,4.903910708096901772e+01,5.465408996373526118e-02
2.628000000000000000e+09,4.904014656852066878e+01,5.373870002147883296e-02
2.630000000000000000e+09,4.904118260216662861e+01,5.282098091633532361e-02
2.632000000000000000e+09,4.904221517217784765e+01,5.190094747388691865e-02
2.634000000000000000e+09,4.904324426885571597e+01,5.097861455828888583e-02
2.636000000000000000e+09,4.904426988253165121e+01,5.005399707305511342e-02
2.638000000000000000e+09,4.904529200356645191e+01,4.912710996121744805e-02
2.640000000000000000e+09,4.904631062234927441e+01,4.819796820589251213e-02
2.642000000000000000e+09,4.904732572929862755e+01,4.726658683066431443e-02
2.644000000000000000e+09,4.904833731486007764e+01,4.633298090019031396e-02
2.646000000000000000e+09,4.904934536950767665e+01,4.539716552033042085e-02
2.648000000000000000e+09,4.905034988374249849e+01,4.445915583828960460e-02
2.650000000000000000e+09,4.905135084809196400e+01,4.351896704440456204e-02
2.652000000000000000e+09,4.905234825311024593e+01,4.257661437118542141e-02
2.654000000000000000e+09,4.905334208937763663e+01,4.163211309438941132e-02
2.656000000000000000e+09,4.905433234749955318e+01,4.068547853397277286e-02
2.658000000000000000e+09,4.905531901810707041e+01,3.973672605350556802e-02
2.660000000000000000e+09,4.905630209185571999e+01,3.878587106159317455e-02
2.662000000000000000e+09,4.905728155942562552e+01,3.783292901243626855e-02
2.664000000000000000e+09,4.905825741152100505e+01,3.687791540562851411e-02
2.666000000000000000e+09,4.905922963886938959e+01,3.592084578763978658e-02
2.668000000000000000e+09,4.906019823222213461e+01,3.496173575182749682e-02
2.670000000000000000e+09,4.906116318235323348e+01,3.400060093892929430e-02
2.672000000000000000e+09,4.906212448005918247e+01,3.303745703813878304e-02
2.674000000000000000e+09,4.906308211615932890e+01,3.207231978731681782e-02
2.676000000000000000e+09,4.906403608149415163e+01,3.110520497408372428e-02
2.678000000000000000e+09,4.906498636692642634e+01,3.013612843564541025e-02
2.680000000000000000e+09,4.906593296333996790e+01,2.916510606057904145e-02
2.682000000000000000e+09,4.906687586163955928e+01,2.819215378816484693e-02
2.684000000000000000e+09,4.906781505275089472e+01,2.721728761015493672e-02
2.686000000000000000e+09,4.906875052762024580e+01,2.624052357077294451e-02
2.688000000000000000e+09,4.906968227721301190e+01,2.526187776820990744e-02
2.690000000000000000e+09,4.907061029251627104e+01,2.428136635429615359e-02
2.692000000000000000e+09,4.907153456453519880e+01,2.329900553571117097e-02
2.694000000000000000e+09,4.907245508429504355e+01,2.231481157500705276e-02
2.696000000000000000e+09,4.907337184284057940e+01,2.132880079083441377e-02
2.698000000000000000e+09,4.907428483123442220e+01,2.034098955888185428e-02
2.700000000000000000e+09,4.907519404055907586e+01,1.935139431305289703e-02
2.702000000000000000e+09,4.907609946191529104e+01,1.836003154517143812e-02
2.704000000000000000e+09,4.907700108642205805e+01,1.736691780692472056e-02
2.706000000000000000e+09,4.907789890521674891e+01,1.637206970992667945e-02
2.708000000000000000e+09,4.907879290945417239e+01,1.537550392684899209e-02
2.710000000000000000e+09,4.907968309030814424e+01,1.437723719229297425e-02
2.712000000000000000e+09,4.908056943896958302e+01,1.337728630260617141e-02
2.714000000000000000e+09,4.908145194664702160e+01,1.237566811880874001e-02
2.716000000000000000e+09,4.908233060456711172e+01,1.137239956463617120e-02
2.718000000000000000e+09,4.908320540397350129e+01,1.036749763034490283e-02
2.720000000000000000e+09,4.908407633612738863e+01,9.360979371199562582e-03
2.722000000000000000e+09,4.908494339230726666e+01,8.352861909427538104e-03
2.724000000000000000e+09,4.908580656380922846e+01,7.343162435024920900e-03
2.726000000000000000e+09,4.908666584194643434e+01,6.331898206282735551e-03
2.728000000000000000e+09,4.908752121804961632e+01,5.319086550717689113e-03
2.730000000000000000e+09,4.908837268346617577e+01,4.304744866531927915e-03
2.732000000000000000e+09,4.908922022956163289e+01,3.288890623281583506e-03
2.734000000000000000e+09,4.909006384771815590e+01,2.271541362202182494e-03
2.736000000000000000e+09,4.909090352933606027e+01,1.252714696862488979e-03
2.738000000000000000e+09,4.909173926583251557e+01,2.324283159946844031e-04
2.740000000000000000e+09,4.909257104864257570e+01,-7.893000175701681345e-04
2.742000000000000000e+09,4.909339886921888052e+01,-1.812452465460023809e-03
2.744000000000000000e+09,4.909422271903243740e+01,-2.837011112020263685e-03
2.746000000000000000e+09,4.909504258957103673e+01,-3.862957964475741655e-03
2.748000000000000000e+09,4.909585847234176725e+01,-4.890274951567916487e-03
2.750000000000000000e+09,4.909667035886993602e+01,-5.918943922274685736e-03
2.752000000000000000e+09,4.909747824069847155e+01,-6.948946645269194096e-03
2.754000000000000000e+09,4.909828210939013360e+01,-7.980264807802023991e-03
2.756000000000000000e+09,4.909908195652586471e+01,-9.012880014978470744e-03
2.758000000000000000e+09,4.909987777370628237e+01,-1.004677378867589559e-02
2.760000000000000000e+09,4.910066955255194898e+01,-1.108192756606339591e-02
2.762000000000000000e+09,4.910145728470228477e+01,-1.211832269966418157e-02
2.764000000000000000e+09,4.910224096181769227e+01,-1.315594045558288357e-02
2.766000000000000000e+09,4.910302057557873923e+01,-1.419476201282777496e-02
2.768000000000000000e+09,4.910379611768666308e+01,-1.523476846231773714e-02
2.770000000000000000e+09,4.910456757986504783e+01,-1.627594080607095220e-02
2.772000000000000000e+09,4.910533495385789138e+01,-1.731825995596545514e-02
2.774000000000000000e+09,4.910609823143187214e+01,-1.836170673300477688e-02
2.776000000000000000e+09,4.910685740437625668e+01,-1.940626186622606761e-02
2.778000000000000000e+09,4.910761246450351081e+01,-2.045190599119703703e-02
2.780000000000000000e+09,4.910836340364907926e+01,-2.149861965107478443e-02
2.782000000000000000e+09,4.910911021367294182e+01,-2.254638329270771888e-02
2.784000000000000000e+09,4.910985288645998281e+01,-2.359517726805793539e-02
2.786000000000000000e+09,4.911059141391960026e+01,-2.464498183229947917e-02
2.788000000000000000e+09,4.911132578798719805e+01,-2.569577714213161848e-02
2.790000000000000000e+09,4.911205600062473309e+01,-2.674754325710324010e-02
2.792000000000000000e+09,4.911278204382096391e+01,-2.780026013565801285e-02
2.794000000000000000e+09,4.911350390959296419e+01,-2.885390763727024854e-02
2.796000000000000000e+09,4.911422158998490772e+01,-2.990846551888864599e-02
2.798000000000000000e+09,4.911493507707139372e+01,-3.096391343532410231e-02
2.800000000000000000e+09,4.911564436295620339e+01,-3.202023093928164227e-02
2.802000000000000000e+09,4.911634943977350787e+01,-3.307739747720197382e-02
2.804000000000000000e+09,4.911705029968928216e+01,-3.413539239261613456e-02
2.806000000000000000e+09,4.911774693490129096e+01,-3.519419492213791273e-02
2.808000000000000000e+09,4.911843933764056658e+01,-3.625378419506547489e-02
2.810000000000000000e+09,4.911912750017165052e+01,-3.731413923460852322e-02
2.812000000000000000e+09,4.911981141479449064e+01,-3.837523895377235178e-02
2.814000000000000000e+09,4.912049107384359559e+01,-3.943706215702212636e-02
2.816000000000000000e+09,4.912116646969108302e+01,-4.049958753854088905e-02
2.818000000000000000e+09,4.912183759474613254e+01,-4.156279368093140913e-02
2.820000000000000000e+09,4.912250444145575301e+01,-4.262665905605304839e-02
2.822000000000000000e+09,4.912316700230801558e+01,-4.369116202203755100e-02
2.824000000000000000e+09,4.912382526982974440e+01,-4.475628082371298916e-02
2.826000000000000000e+09,4.912447923659077986e+01,-4.582199359222625945e-02
2.828000000000000000e+09,4.912512889520318282e+01,-4.688827834306286829e-02
2.830000000000000000e+09,4.912577423832174617e+01,-4.795511297594380606e-02
2.832000000000000000e+09,4.912641525864771808e+01,-4.902247527508341030e-02
2.834000000000000000e+09,4.912705194892753724e+01,-5.009034290655300231e-02
2.836000000000000000e+09,4.912768430195494318e+01,-5.115869341878898774e-02
2.838000000000000000e+09,4.912831231057226233e+01,-5.222750424171237332e-02
2.840000000000000000e+09,4.912893596767126070e+01,-5.329675268597462018e-02
2.842000000000000000e+09,4.912955526619485624e+01,-5.436641594243869779e-02
2.844000000000000000e+09,4.913017019913783656e+01,-5.543647108161869896e-02
2.846000000000000000e+09,4.913078075954872759e+01,-5.650689505243083888e-02
2.848000000000000000e+09,4.913138694053085231e+01,-5.757766468334234861e-02
2.850000000000000000e+09,4.913198873524361687e+01,-5.864875667856356972e-02
2.852000000000000000e+09,4.913258613690356214e+01,-5.972014762172760810e-02
2.854000000000000000e+09,4.913317913878718457e+01,-6.079181397161814715e-02
2.856000000000000000e+09,4.913376773423038912e+01,-6.186373206410819559e-02
2.858000000000000000e+09,4.913435191663103296e+01,-6.293587811118901698e-02
2.860000000000000000e+09,4.913493167945063078e+01,-6.400822819840989997e-02
2.862000000000000000e+09,4.913550701621525718e+01,-6.508075828893133963e-02
2.864000000000000000e+09,4.913607792051680434e+01,-6.615344421826023502e-02
2.866000000000000000e+09,4.913664438601616524e+01,-6.722626169657724970e-02
2.868000000000000000e+09,4.913720640644216076e+01,-6.829918630917498901e-02
2.870000000000000000e+09,4.913776397559568210e+01,-6.937219351301619763e-02
2.872000000000000000e+09,4.913831708734953452e+01,-7.044525864008928384e-02
2.874000000000000000e+09,4.913886573565113025e+01,-7.151835689427062104e-02
2.876000000000000000e+09,4.913940991452313511e+01,-7.259146335261450200e-02
2.878000000000000000e+09,4.913994961806663753e+01,-7.366455296517401830e-02
2.880000000000000000e+09,4.914048484046094245e+01,-7.473760055348593889e-02
2.882000000000000000e+09,4.914101557596715963e+01,-7.581058081292020578e-02
2.884000000000000000e+09,4.914154181892818940e+01,-7.688346830997805359e-02
2.886000000000000000e+09,4.914206356377204798e+01,-7.795623748396926511e-02
2.888000000000000000e+09,4.914258080501219439e+01,-7.902886264623285029e-02
2.890000000000000000e+09,4.914309353725115415e+01,-8.010131798029682115e-02
2.892000000000000000e+09,4.914360175517990825e+01,-8.117357754219983734e-02
2.894000000000000000e+09,4.914410545358148852e+01,-8.224561526029541825e-02
2.896000000000000000e+09,4.914460462733283919e+01,-8.331740493521370972e-02
2.898000000000000000e+09,4.914509927140601064e+01,-8.438892024088406885e-02
2.900000000000000000e+09,4.914558938086909023e+01,-8.546013472346879192e-02
2.902000000000000000e+09,4.914607495089089184e+01,-8.653102180239559404e-02
2.904000000000000000e+09,4.914655597674026666e+01,-8.760155477068347352e-02
2.906000000000000000e+09,4.914703245378903063e+01,-8.867170679515617993e-02
2.908000000000000000e+09,4.914750437751443712e+01,-8.974145091636871741e-02
2.910000000000000000e+09,4.914797174349887143e+01,-9.081076005008141550e-02
2.912000000000000000e+09,4.914843454743531481e+01,-9.187960698619712652e-02
2.914000000000000000e+09,4.914889278512684712e+01,-9.294796439030104940e-02
2.916000000000000000e+09,4.914934645248866474e+01,-9.401580480469325096e-02
2.918000000000000000e+09,4.914979554555151253e+01,-9.508310064664181327e-02
2.920000000000000000e+09,4.915024006046217409e+01,-9.614982421233506105e-02
2.922000000000000000e+09,4.915067999348638494e+01,-9.721594767515701063e-02
2.924000000000000000e+09,4.915111534101126267e+01,-9.828144308611551361e-02
2.926000000000000000e+09,4.915154609954571896e+01,-9.934628237749011659e-02
2.928000000000000000e+09,4.915197226572436051e+01,-1.004104373592185212e-01
2.930000000000000000e+09,4.915239383630833458e+01,-1.014738797248051633e-01
2.932000000000000000e+09,4.915281080818782300e+01,-1.025365810472086553e-01
2.934000000000000000e+09,4.915322317838414534e+01,-1.035985127845431286e-01
2.936000000000000000e+09,4.915363094405183375e+01,-1.046596462770151836e-01
2.938000000000000000e+09,4.915403410247998295e+01,-1.057199527501048036e-01
2.940000000000000000e+09,4.915443265109664139e+01,-1.067794033162164369e-01
2.942000000000000000e+09,4.915482658746710598e+01,-1.078379689731065877e-01
2.944000000000000000e+09,4.915521590929974849e+01,-1.088956206086113820e-01
2.946000000000000000e+09,4.915560061444582374e+01,-1.099523289992141162e-01
2.948000000000000000e+09,4.915598070090251070e+01,-1.110080648121491154e-01
2.950000000000000000e+09,4.915635616681435494e+01,-1.120627986081269567e-01
2.952000000000000000e+09,4.915672701047638782e+01,-1.131165008394258570e-01
2.954000000000000000e+09,4.915709323033497924e+01,-1.141691418554440507e-01
2.956000000000000000e+09,4.915745482499104924e+01,-1.152206919011110192e-01
2.958000000000000000e+09,4.915781179320041616e+01,-1.162711211190635141e-01
2.960000000000000000e+09,4.915816413387968709e+01,-1.173203995533491362e-01
2.962000000000000000e+09,4.915851184610252744e+01,-1.183684971484518095e-01
2.964000000000000000e+09,4.915885492910689436e+01,-1.194153837517541866e-01
2.966000000000000000e+09,4.915919338229448243e+01,-1.204610291160609220e-01
2.968000000000000000e+09,4.915952720523295483e+01,-1.215054029015404935e-01
2.970000000000000000e+09,4.915985639766048365e+01,-1.225484746760190508e-01
2.972000000000000000e+09,4.916018095948301436e+01,-1.235902139187078225e-01
2.974000000000000000e+09,4.916050089078014906e+01,-1.246305900217294788e-01
2.976000000000000000e+09,4.916081619180666706e+01,-1.256695722910492197e-01
2.978000000000000000e+09,4.916112686299214829e+01,-1.267071299502100235e-01
2.980000000000000000e+09,4.916143290494623130e+01,-1.277432321416654415e-01
2.982000000000000000e+09,4.916173431845851383e+01,-1.287778479290128952e-01
2.984000000000000000e+09,4.916203110450014435e+01,-1.298109462996904773e-01
2.986000000000000000e+09,4.916232326422726118e+01,-1.308424961661530939e-01
2.988000000000000000e+09,4.916261079898227138e+01,-1.318724663715046819e-01
2.990000000000000000e+09,4.916289371029483846e+01,-1.329008256863409010e-01
2.992000000000000000e+09,4.916317199988604614e+01,-1.339275428172910232e-01
2.994000000000000000e+09,4.916344566966654384e+01,-1.349525864051914215e-01
2.996000000000000000e+09,4.916371472174209600e+01,-1.359759250300645872e-01
2.998000000000000000e+09,4.916397915841373845e+01,-1.369975272133696076e-01
3.000000000000000000e+09,4.916423898217845334e+01,-1.380173614196009424e-01
