f_Hz,ReZ11,ImZ11,ReZ21,ImZ21,ReZ31,ImZ31,ReZ41,ImZ41,ReZ51,ImZ51,ReZ61,ImZ61,ReZ12,ImZ12,ReZ22,ImZ22,ReZ32,ImZ32,ReZ42,ImZ42,ReZ52,ImZ52,ReZ62,ImZ62,ReZ13,ImZ13,ReZ23,ImZ23,ReZ33,ImZ33,ReZ43,ImZ43,ReZ53,ImZ53,ReZ63,ImZ63,ReZ14,ImZ14,ReZ24,ImZ24,ReZ34,ImZ34,ReZ44,ImZ44,ReZ54,ImZ54,ReZ64,ImZ64,ReZ15,ImZ15,ReZ25,ImZ25,ReZ35,ImZ35,ReZ45,ImZ45,ReZ55,ImZ55,ReZ65,ImZ65,ReZ16,ImZ16,ReZ26,ImZ26,ReZ36,ImZ36,ReZ46,ImZ46,ReZ56,ImZ56,ReZ66,ImZ66
2.970444444444444180e+08,2.069993015121450508e+00,-3.468518481820428434e+01,2.071396264487808114e+00,-3.587632028394829575e+01,2.072696388197605710e+00,-3.609778604378510636e+01,2.071055103383912410e+00,-3.505263939613850255e+01,2.071510555092087369e+00,-3.647384161965465665e+01,2.073776324816566596e+00,-3.561089379571465940e+01,2.053497001286059831e+00,-3.572916732489011338e+01,2.051912094876521486e+00,-3.412241741145217588e+01,2.054679335557239472e+00,-3.490126371542007178e+01,2.053425238193502977e+00,-3.564682024944228544e+01,2.053697295032515857e+00,-3.606656741317118531e+01,2.055518497523272980e+00,-3.604680881733722231e+01,2.082660281783864864e+00,-3.618014670330614990e+01,2.082507565244583692e+00,-3.519594922269061499e+01,2.080535356914281486e+00,-3.436254754900696895e+01,2.082033353063688530e+00,-3.613172109745364935e+01,2.082360323208345410e+00,-3.613959326172302866e+01,2.084515786030216145e+00,-3.643494552763080208e+01,2.049038378855960740e+00,-3.480608438648760483e+01,2.049330979297911526e+00,-3.557110934251102208e+01,2.048520867024377967e+00,-3.583859220387883937e+01,2.047774153209613868e+00,-3.433019355459384769e+01,2.048428230805913852e+00,-3.628855080605849537e+01,2.050938762412569449e+00,-3.551779244800781754e+01,2.081240057780519681e+00,-3.655173740569674123e+01,2.081668397081063215e+00,-3.630564557769563550e+01,2.081668887938910917e+00,-3.612948662505068143e+01,2.081450900968675910e+00,-3.656321525810393069e+01,2.079180824688822593e+00,-3.376486417512356297e+01,2.083256103025549866e+00,-3.661291937134075170e+01,2.107656011460014245e+00,-3.589328695949301107e+01,2.107706070912638285e+00,-3.646606670534053052e+01,2.107975389828140589e+00,-3.662666536310008070e+01,2.107733747233217603e+00,-3.597668188200916717e+01,2.107557704419927624e+00,-3.681939989171897309e+01,2.106782414340206966e+00,-3.399842378722677694e+01
2.981388888888888955e+08,2.054790201044913722e+00,-3.454958839344751453e+01,2.056153049594156457e+00,-3.574512866774082909e+01,2.057522676695182184e+00,-3.596746462877850803e+01,2.055840844118262734e+00,-3.491840197941140644e+01,2.056308283558020644e+00,-3.634492141605743853e+01,2.058577654890216824e+00,-3.547870459228168727e+01,2.038428013385502613e+00,-3.559855522617993273e+01,2.036847286881288355e+00,-3.398586717753850905e+01,2.039616922430588453e+00,-3.476761052846746480e+01,2.038373299976786956e+00,-3.551587470474628105e+01,2.038640747873486259e+00,-3.593722412830925350e+01,2.040443231092091025e+00,-3.591738044726398016e+01,2.067386936191113911e+00,-3.604943426324177835e+01,2.067247316186015205e+00,-3.506159885053394021e+01,2.065249536169378342e+00,-3.422508774568606782e+01,2.066782140449871186e+00,-3.600077548340114930e+01,2.067079980791336702e+00,-3.600869236726245504e+01,2.069246702444385022e+00,-3.630517679780123785e+01,2.034002442149597467e+00,-3.467241346414434844e+01,2.034306706451314728e+00,-3.544029488022788854e+01,2.033493214959174011e+00,-3.570874277960582077e+01,2.032747193908763794e+00,-3.419475409776225661e+01,2.033398120210752946e+00,-3.616041310892894955e+01,2.035915584002507828e+00,-3.538672826629870372e+01,2.065955712868393856e+00,-3.642241635874167827e+01,2.066387650665540310e+00,-3.617538597026562286e+01,2.066397205760211797e+00,-3.599856442950423485e+01,2.066175354354347071e+00,-3.643390803672063782e+01,2.063907615868454837e+00,-3.362515557299997226e+01,2.067973838197724401e+00,-3.648384055808813287e+01,2.092185576718758266e+00,-3.575987788250216681e+01,2.092224619308143740e+00,-3.633482280084466254e+01,2.092530377821465226e+00,-3.649600728947734751e+01,2.092259832436155875e+00,-3.584362473851395947e+01,2.092095148597951315e+00,-3.668949584629584137e+01,2.091328552233397531e+00,-3.385799619863475129e+01
2.992333333333333731e+08,2.039751940992355905e+00,-3.441493976120315779e+01,2.041075208759538739e+00,-3.561488152401892648e+01,2.042512665155956864e+00,-3.583809367309824268e+01,2.040790920133191744e+00,-3.478511194155668562e+01,2.041270653323273621e+00,-3.621694983275663304e+01,2.043543380889845551e+00,-3.534746312058108231e+01,2.023524303623345677e+00,-3.546888817973979258e+01,2.021947395087197119e+00,-3.385026151530241378e+01,2.024718279698523471e+00,-3.463490274316625062e+01,2.023488786326488764e+00,-3.538587660795568723e+01,2.023748021998243996e+00,-3.580882678784416129e+01,2.025533324456683548e+00,-3.578889581434015099e+01,2.052279672395838972e+00,-3.591967262951699524e+01,2.052152709344372550e+00,-3.492820100609117873e+01,2.050130745253827769e+00,-3.408857847208859226e+01,2.051700081344322690e+00,-3.587078551982376240e+01,2.051966684103316396e+00,-3.587874197409318811e+01,2.054143833384779239e+00,-3.617636043772580479e+01,2.019129590894610971e+00,-3.453968585056313856e+01,2.019444143132948621e+00,-3.531042543758158558e+01,2.018630334520811864e+00,-3.557983687541093332e+01,2.017883612161138540e+00,-3.406025801681757770e+01,2.018531592516640938e+00,-3.603321963393502614e+01,2.021055763946680184e+00,-3.525660740562567241e+01,2.050838685285396590e+00,-3.629404608124102793e+01,2.051274013369110527e+00,-3.604607741038477542e+01,2.051292398241290726e+00,-3.586859409288862821e+01,2.051070395508963085e+00,-3.630555425644186585e+01,2.048801270912915751e+00,-3.348639710698650873e+01,2.052858607900630794e+00,-3.635571325878886029e+01,2.076883091034640305e+00,-3.562742339088048737e+01,2.076909730788481845e+00,-3.620453384219542414e+01,2.077255642355484877e+00,-3.636630648859574677e+01,2.076949656853072312e+00,-3.571152012459808844e+01,2.076801244950581715e+00,-3.656054892490553954e+01,2.076043366746090690e+00,-3.371852423201929838e+01
3.003277777777777910e+08,2.024875866755180720e+00,-3.428122855540210878e+01,2.026160741300381929e+00,-3.548556855144532562e+01,2.027663783795202956e+00,-3.570966273554547143e+01,2.025902982776217165e+00,-3.465275889699355361e+01,2.026395313436262224e+00,-3.608991652794780691e+01,2.028671126870087438e+00,-3.521715900419339818e+01,2.008783407284627565e+00,-3.534015610212204450e+01,2.007210030342641893e+00,-3.371559025933331810e+01,2.009980915951106617e+00,-3.450313011175654054e+01,2.008768916171026486e+00,-3.525681608277136547e+01,2.009016598338611459e+00,-3.568136511624398111e+01,2.010786518945655743e+00,-3.566134486977848184e+01,2.037336115788774382e+00,-3.579085151079969762e+01,2.037221131262930918e+00,-3.479574539054966209e+01,2.035176584249367870e+00,-3.395300950669405182e+01,2.036784160805465760e+00,-3.574174113673780795e+01,2.037018062145815822e+00,-3.574973187651191608e+01,2.039204630327758228e+00,-3.604848612342071590e+01,2.004417412777069973e+00,-3.440789128423912047e+01,2.004740704171948718e+00,-3.518149065123444785e+01,2.003929859269273805e+00,-3.545186437410989555e+01,2.003180996081724619e+00,-3.392669506620806885e+01,2.003826251549311710e+00,-3.590696016898761656e+01,2.006356895286087738e+00,-3.512741961862649731e+01,2.035886643980432176e+00,-3.616661641667529636e+01,2.036325071389842201e+00,-3.591770970392494178e+01,2.036351960713894904e+00,-3.573956538886558576e+01,2.036133280390917122e+00,-3.617814410126326408e+01,2.033859376380495743e+00,-3.334857852302805270e+01,2.037908016488967355e+00,-3.622852726956428171e+01,2.061746296781054699e+00,-3.549591310699322122e+01,2.061759105171950157e+00,-3.607518926786195834e+01,2.062148720329533003e+00,-3.623755283096819824e+01,2.061801299561665246e+00,-3.558035719365988570e+01,2.061673554566717304e+00,-3.643254881973096815e+01,2.060924427633862521e+00,-3.357999756500150568e+01
3.014222222222222090e+08,2.010159666740439999e+00,-3.414844455957042157e+01,2.011407697139137696e+00,-3.535717963690142085e+01,2.012973528464363948e+00,-3.558216150353632656e+01,2.011174742214538735e+00,-3.452133261127696073e+01,2.011679967240009415e+00,-3.596381131146176813e+01,2.013958575043535593e+00,-3.508778201524813056e+01,1.994202889585815486e+00,-3.521234904221820017e+01,1.992632844407007386e+00,-3.358184338864959528e+01,1.995402388988236853e+00,-3.437228251892094022e+01,1.994210920488071581e+00,-3.512868334392288716e+01,1.994444013258365178e+00,-3.555482896708208074e+01,1.996200578700205952e+00,-3.553471772481481139e+01,2.022553937811664149e+00,-3.566296076462755593e+01,2.022450012704965161e+00,-3.466422182793429840e+01,2.020384691383971809e+00,-3.381837077483893950e+01,2.022031396710053386e+00,-3.561363233317871391e+01,2.022231780162438763e+00,-3.562165201946261561e+01,2.024426598734547778e+00,-3.592154366016907829e+01,1.989863546064192912e+00,-3.427701964471172857e+01,1.990193863943434893e+00,-3.505348027867365346e+01,1.989389460481611804e+00,-3.532481530405961223e+01,1.988636983062218810e+00,-3.379405514131477162e+01,1.989279747846102397e+00,-3.578162464436217505e+01,1.991816621841131729e+00,-3.499915479940321461e+01,2.021097286609809807e+00,-3.604011736330429017e+01,2.021538446393880584e+00,-3.579027280239354525e+01,2.021573428155086116e+00,-3.561146822834118808e+01,2.021361260627366541e+00,-3.605166784933575741e+01,2.019079561329772510e+00,-3.321168971328482655e+01,2.023119704693999932e+00,-3.610227253490298693e+01,2.046772984443506527e+00,-3.536533682395120337e+01,2.046770514862649826e+00,-3.594677867698990781e+01,2.047207171421234762e+00,-3.610973633282635120e+01,2.046812938988762820e+00,-3.545012532126335003e+01,2.046709681702400196e+00,-3.630548536995727460e+01,2.045969348755416917e+00,-3.344240602336356716e+01
3.025166666666666865e+08,1.995601084596755781e+00,-3.401657770565998362e+01,1.996814171244393199e+00,-3.522970485356143655e+01,1.998439461529600836e+00,-3.545557979303693941e+01,1.996603965908751110e+00,-3.439082300016386284e+01,1.997122370766869714e+00,-3.583862414327280277e+01,1.999403464532817809e+00,-3.495932207345160947e+01,1.979780346664714807e+00,-3.508545717716471302e+01,1.978213529163154405e+00,-3.344901102396924841e+01,1.980980306415610182e+00,-3.424234998005012187e+01,1.979812048551783166e+00,-3.500146869194649213e+01,1.980027859538765922e+00,-3.542920832226692340e+01,1.981773288051338344e+00,-3.540900464533645930e+01,2.007930854985739977e+00,-3.553599039512707236e+01,2.007836830510489889e+00,-3.453362026239083349e+01,2.005752742151158063e+00,-3.368465234540903452e+01,2.007438848486808425e+00,-3.548644917481082928e+01,2.007605538292491776e+00,-3.549449249496733216e+01,2.009807299243674183e+00,-3.579552298150530731e+01,1.975465679143247888e+00,-3.414706095081650261e+01,1.975801158251612399e+00,-3.492638419730751309e+01,1.975006846297005625e+00,-3.519867983616493490e+01,1.974249259354739383e+00,-3.366232827659499804e+01,1.974889778115799688e+00,-3.565720313059419055e+01,1.977432637726588283e+00,-3.487180298195622186e+01,2.006468337797223445e+00,-3.591453906945324803e+01,2.006911794745795952e+00,-3.566375679936750487e+01,2.006954375218768849e+00,-3.548429265646824859e+01,2.006751590299879151e+00,-3.592611586556616032e+01,2.004459496436043153e+00,-3.307572071343103914e+01,2.008491348501608709e+00,-3.597693914409586569e+01,2.031960988646202004e+00,-3.523568450312182421e+01,2.031941802496343374e+00,-3.581929183014784002e+01,2.032428577309753237e+00,-3.598284715102673914e+01,2.031982841498022996e+00,-3.532081410782215158e+01,2.031907272916977814e+00,-3.617934855906233338e+01,2.031175787054804172e+00,-3.330573957844899979e+01
3.036111111111111045e+08,1.981197917710024070e+00,-3.388561807287233307e+01,1.982378298048276477e+00,-3.510313445849760683e+01,1.984059212479976964e+00,-3.532990754873751627e+01,1.982188476931290078e+00,-3.426122012865631206e+01,1.982720331048730023e+00,-3.571434513197519323e+01,1.985003589967251569e+00,-3.483176924512298456e+01,1.965513406767838145e+00,-3.495947080856866762e+01,1.963949815865050352e+00,-3.331708342505022813e+01,1.966712326146022649e+00,-3.411332263973667267e+01,1.965569574377915130e+00,-3.487516250892624470e+01,1.965765787131636300e+00,-3.530449329154329519e+01,1.967502449304243006e+00,-3.528419604637016249e+01,1.993464627913858145e+00,-3.540993055080666352e+01,1.993379109501250968e+00,-3.440393075585674154e+01,1.991278448546262014e+00,-3.355184442760312891e+01,1.993003625668980261e+00,-3.536018179276203455e+01,1.993137070377695608e+00,-3.536824353857246450e+01,1.995344348656496347e+00,-3.567041414851158976e+01,1.961221549992013147e+00,-3.401800535903787193e+01,1.961560186057101474e+00,-3.480019240393603042e+01,1.960779760917897852e+00,-3.507344828095558853e+01,1.960015559595527979e+00,-3.353150464383563900e+01,1.960654084663224994e+00,-3.553368583647483092e+01,1.963202686760017635e+00,-3.474535433871823642e+01,1.991997547712658578e+00,-3.578987182878086770e+01,1.992442806878197636e+00,-3.553815192700886172e+01,1.992492416330629013e+00,-3.535802884980700611e+01,1.992301533181397133e+00,-3.580147859534883281e+01,1.989996893142813805e+00,-3.294066170001589455e+01,1.994020658185348349e+00,-3.585251732771040878e+01,2.017308184235750534e+00,-3.510694627130531842e+01,2.017270878213161200e+00,-3.569271864996758836e+01,2.017810541219684950e+00,-3.585687557803642989e+01,2.017309349571912325e+00,-3.519241337993192076e+01,2.017264016245359670e+00,-3.605412851217673165e+01,2.016541441566759740e+00,-3.316998834461153223e+01
3.047055555555555820e+08,1.966948015576314601e+00,-3.375555588645811156e+01,1.968098245900181453e+00,-3.497745888981399531e+01,1.969830478245786942e+00,-3.520513484442948027e+01,1.967926152138721463e+00,-3.413251421000074970e+01,1.968471704352650065e+00,-3.559096453321652120e+01,1.970756799929940239e+00,-3.470511374221762679e+01,1.951399731598403076e+00,-3.483438035907169450e+01,1.949839474417933260e+00,-3.318605098809989329e+01,1.952596156785467052e+00,-3.398519077047959058e+01,1.951480803254003193e+00,-3.474975525520073205e+01,1.951655503654888379e+00,-3.518067411222814656e+01,1.953385880950427866e+00,-3.516028248648070331e+01,1.979153060250814722e+00,-3.528477152241454462e+01,1.979074424393059584e+00,-3.427514348612143635e+01,1.976959558415745333e+00,-3.341993736777937585e+01,1.978722896126981157e+00,-3.523482038363719226e+01,1.978824142924498375e+00,-3.524289552582668250e+01,1.981035420684328585e+00,-3.554620734939251037e+01,1.947128945575174575e+00,-3.388984316195101343e+01,1.947468611011113904e+00,-3.467489501457419721e+01,1.946705983863789013e+00,-3.494911108573428038e+01,1.945933666261786543e+00,-3.340157455050477608e+01,1.946570454772013736e+00,-3.541106310713774974e+01,1.949124561758098118e+00,-3.461979917916948324e+01,1.977682690974969848e+00,-3.566610607556842183e+01,1.978129206796044537e+00,-3.541344855267450242e+01,1.978185205834696703e+00,-3.523266711364666293e+01,1.978008370280279093e+00,-3.567774655945777340e+01,1.975689502846704748e+00,-3.280650298788698649e+01,1.979705377494382690e+00,-3.572899745412052397e+01,2.002812482470726518e+00,-3.497911241758531276e+01,2.002755716576040790e+00,-3.556704922163034155e+01,2.003350687780906636e+00,-3.573181203703343556e+01,2.002790869769540461e+00,-3.506491319032685539e+01,2.002777640403200277e+00,-3.592981549351277692e+01,2.002064052444922915e+00,-3.303514257671132981e+01
3.058000000000000000e+08,1.952849278061753235e+00,-3.362638151647513496e+01,1.953972211616210375e+00,-3.485266876331386499e+01,1.955751023212155992e+00,-3.508125188354787838e+01,1.953814920209844930e+00,-3.400469560462430252e+01,1.954374394353317390e+00,-3.546847274807744554e+01,1.956660995263523217e+00,-3.457934592131702090e+01,1.937437017786654447e+00,-3.471017636926589489e+01,1.935880312689043148e+00,-3.305590424325367138e+01,1.938629557886273558e+00,-3.385794477157965332e+01,1.937543078244655881e+00,-3.462523746702376570e+01,1.937694774611046000e+00,-3.505774114914193262e+01,1.939421416321840841e+00,-3.503725466213370510e+01,1.964993997638507128e+00,-3.516050374085089203e+01,1.964920401674631334e+00,-3.414724874527296095e+01,1.962793854914143266e+00,-3.328892164639414375e+01,1.964593893850806072e+00,-3.511035521064708576e+01,1.964664554222932624e+00,-3.511843896880630922e+01,1.966878246430844301e+00,-3.542289289929007623e+01,1.933185701162992931e+00,-3.376256478674115158e+01,1.933524162761433240e+00,-3.455048226460258576e+01,1.932783329274386563e+00,-3.482565883179697863e+01,1.932001409056462782e+00,-3.327252843819032790e+01,1.932636720041020162e+00,-3.528932542222839430e+01,1.935196103718547445e+00,-3.449512794851660402e+01,1.963521565877934361e+00,-3.554323238006894314e+01,1.963968751709190164e+00,-3.528963717563207325e+01,1.964030438179232174e+00,-3.510819787948868509e+01,1.963869407546384283e+00,-3.555491035010940948e+01,1.961535116113998001e+00,-3.267323502767586518e+01,1.965543282994309138e+00,-3.560637002610835111e+01,1.988471827364284517e+00,-3.485217338986849711e+01,1.988394353159411709e+00,-3.544227379315220361e+01,1.989046663195174869e+00,-3.560764707715577515e+01,1.988425860640645082e+00,-3.493830381645900474e+01,1.988445914022339833e+00,-3.580639990386310956e+01,1.987741400012822846e+00,-3.290119266765734807e+01
3.068944444444444776e+08,1.938899653560959058e+00,-3.349808547648941470e+01,1.939998415182210501e+00,-3.472875486871165407e+01,1.941818678917464736e+00,-3.495824899983946921e+01,1.939852759563782447e+00,-3.387775481899003438e+01,1.940426350254960575e+00,-3.534686032138913703e+01,1.942714127245696254e+00,-3.445445628256662474e+01,1.923622998441849807e+00,-3.458684949497039440e+01,1.922070175845990603e+00,-3.292663385212164684e+01,1.924810340051176016e+00,-3.373157516820362645e+01,1.923753786563983104e+00,-3.450159975515504840e+01,1.923881423313376304e+00,-3.493568489469384986e+01,1.925606902692943212e+00,-3.491510340207694441e+01,1.950985326603142056e+00,-3.503711777512394576e+01,1.950914721411838748e+00,-3.402023693852319752e+01,1.948779156061470674e+00,-3.315878787504328074e+01,1.950613926160641221e+00,-3.498677660577600079e+01,1.950656133619671939e+00,-3.499486451270422549e+01,1.952870614587854714e+00,-3.530046124029834687e+01,1.919389699569291841e+00,-3.363616079378734725e+01,1.919724637998256656e+00,-3.442694450921532479e+01,1.919009645258578312e+00,-3.470308223172509088e+01,1.918216664216668255e+00,-3.314435688111280598e+01,1.918850755669950114e+00,-3.516846339414512101e+01,1.921415200886560815e+00,-3.437133122641574090e+01,1.949511993933932041e+00,-3.542124144395568663e+01,1.949959231785181046e+00,-3.516670842389291352e+01,1.950025848129718131e+00,-3.498461170269228404e+01,1.949881983595409096e+00,-3.543296062818860293e+01,1.947531561926644228e+00,-3.254084840334562045e+01,1.951532183556044187e+00,-3.548462567755383645e+01,1.974284192224271539e+00,-3.472611979113420944e+01,1.974184880838040224e+00,-3.531838277542609461e+01,1.974896135696090793e+00,-3.548437136893184629e+01,1.974212820773041832e+00,-3.481257575772077928e+01,1.974266644913255764e+00,-3.568387227816781149e+01,1.973571303837672541e+00,-3.276812914599448590e+01
3.079888888888888955e+08,1.925097137066327013e+00,-3.337065842220535927e+01,1.926175094665797838e+00,-3.460570816540831629e+01,1.928031343429897015e+00,-3.483611665811676517e+01,1.926037696172845370e+00,-3.375168250435554285e+01,1.926625564874635987e+00,-3.522611793998146368e+01,1.928914195646118657e+00,-3.433043546854366213e+01,1.909955444745019992e+00,-3.446439050487202138e+01,1.908406945720469539e+00,-3.279823060540274327e+01,1.911136364875734239e+00,-3.360607261059396933e+01,1.910110365712828218e+00,-3.437883280434422772e+01,1.910213330510595720e+00,-3.481449596907862087e+01,1.911940200830247072e+00,-3.479381966179526842e+01,1.937124973413772544e+00,-3.491460433033893196e+01,1.937055118937536236e+00,-3.389409858339891457e+01,1.934913314392967543e+00,-3.302952679361401067e+01,1.936780380236085009e+00,-3.486407497289723523e+01,1.936796740941727268e+00,-3.487216293249800003e+01,1.939010371328267812e+00,-3.517890294163512266e+01,1.905738870307069899e+00,-3.351062187529866065e+01,1.906067901210686033e+00,-3.430427222413244692e+01,1.905382813285623422e+00,-3.458137212675005401e+01,1.904577353742780366e+00,-3.301705058470038523e+01,1.905210479691248127e+00,-3.504846776634301619e+01,1.907779787707416297e+00,-3.424839972572242885e+01,1.935651819723928746e+00,-3.530012409590752753e+01,1.936098470012744599e+00,-3.504465305117262375e+01,1.936169210996131707e+00,-3.486189926028082908e+01,1.936043477311204297e+00,-3.531188812161246204e+01,1.933676706955856917e+00,-3.240933382980009014e+01,1.937669919985900435e+00,-3.536375517022762693e+01,1.960247576431467298e+00,-3.460094237542065798e+01,1.960125445810688039e+00,-3.519536674198141668e+01,1.960896796284565147e+00,-3.536197569992363299e+01,1.960150277143470676e+00,-3.468771973135331876e+01,1.960237679350979256e+00,-3.556222328314984082e+01,1.959551621826640888e+00,-3.263594267353456502e+01
